===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 18560
Item Placement:
Item 1: (original w=512, h=512) → placed at (x=0, y=0), rotated=No
Item 43: (original w=512, h=256) → placed at (x=0, y=8960), rotated=No
Item 44: (original w=512, h=256) → placed at (x=1536, y=6656), rotated=No
Item 45: (original w=512, h=256) → placed at (x=0, y=9216), rotated=No
Item 46: (original w=512, h=256) → placed at (x=1536, y=6912), rotated=No
Item 47: (original w=512, h=256) → placed at (x=0, y=9472), rotated=No
Item 48: (original w=256, h=512) → placed at (x=512, y=8192), rotated=No
Item 49: (original w=512, h=256) → placed at (x=0, y=9728), rotated=No
Item 50: (original w=256, h=512) → placed at (x=512, y=8704), rotated=No
Item 51: (original w=512, h=256) → placed at (x=0, y=9984), rotated=No
Item 52: (original w=512, h=256) → placed at (x=512, y=9216), rotated=No
Item 53: (original w=512, h=256) → placed at (x=0, y=10240), rotated=No
Item 54: (original w=512, h=256) → placed at (x=512, y=9472), rotated=No
Item 55: (original w=512, h=256) → placed at (x=0, y=10496), rotated=No
Item 56: (original w=512, h=256) → placed at (x=512, y=9728), rotated=No
Item 57: (original w=256, h=512) → placed at (x=0, y=10752), rotated=No
Item 58: (original w=256, h=512) → placed at (x=512, y=9984), rotated=No
Item 59: (original w=512, h=256) → placed at (x=0, y=11264), rotated=No
Item 60: (original w=256, h=512) → placed at (x=512, y=10496), rotated=Yes
Item 61: (original w=256, h=512) → placed at (x=0, y=11520), rotated=No
Item 62: (original w=256, h=512) → placed at (x=1024, y=10496), rotated=Yes
Item 63: (original w=256, h=512) → placed at (x=0, y=12032), rotated=No
Item 64: (original w=256, h=512) → placed at (x=1536, y=10496), rotated=Yes
Item 65: (original w=512, h=256) → placed at (x=0, y=12544), rotated=No
Item 66: (original w=256, h=256) → placed at (x=256, y=11520), rotated=No
Item 67: (original w=256, h=256) → placed at (x=0, y=12800), rotated=No
Item 68: (original w=256, h=256) → placed at (x=256, y=11776), rotated=No
Item 69: (original w=256, h=256) → placed at (x=0, y=13056), rotated=No
Item 70: (original w=256, h=256) → placed at (x=256, y=12032), rotated=No
Item 71: (original w=256, h=256) → placed at (x=0, y=13312), rotated=No
Item 72: (original w=256, h=256) → placed at (x=256, y=12288), rotated=No
Item 73: (original w=256, h=256) → placed at (x=0, y=13568), rotated=No
Item 74: (original w=256, h=256) → placed at (x=256, y=12800), rotated=No
Item 75: (original w=256, h=256) → placed at (x=0, y=13824), rotated=No
Item 76: (original w=256, h=256) → placed at (x=256, y=13056), rotated=No
Item 77: (original w=256, h=256) → placed at (x=0, y=14080), rotated=No
Item 78: (original w=256, h=256) → placed at (x=256, y=13312), rotated=No
Item 79: (original w=256, h=128) → placed at (x=0, y=14336), rotated=No
Item 80: (original w=128, h=256) → placed at (x=256, y=13568), rotated=No
Item 81: (original w=128, h=256) → placed at (x=0, y=14464), rotated=No
Item 82: (original w=128, h=256) → placed at (x=256, y=13824), rotated=No
Item 83: (original w=256, h=128) → placed at (x=0, y=14720), rotated=No
Item 84: (original w=128, h=256) → placed at (x=256, y=14080), rotated=No
Item 85: (original w=128, h=256) → placed at (x=0, y=14848), rotated=No
Item 86: (original w=128, h=256) → placed at (x=256, y=14336), rotated=Yes
Item 87: (original w=256, h=128) → placed at (x=0, y=15104), rotated=No
Item 88: (original w=128, h=256) → placed at (x=512, y=14336), rotated=Yes
Item 89: (original w=128, h=256) → placed at (x=0, y=15232), rotated=No
Item 90: (original w=256, h=128) → placed at (x=768, y=14336), rotated=No
Item 91: (original w=128, h=256) → placed at (x=0, y=15488), rotated=No
Item 92: (original w=256, h=128) → placed at (x=1024, y=14336), rotated=No
Item 93: (original w=256, h=128) → placed at (x=0, y=15744), rotated=No
Item 94: (original w=128, h=256) → placed at (x=1280, y=14336), rotated=Yes
Item 95: (original w=128, h=256) → placed at (x=0, y=15872), rotated=No
Item 96: (original w=256, h=128) → placed at (x=1536, y=14336), rotated=No
Item 97: (original w=128, h=256) → placed at (x=0, y=16128), rotated=No
Item 98: (original w=256, h=128) → placed at (x=1792, y=14336), rotated=No
Item 99: (original w=128, h=256) → placed at (x=0, y=16384), rotated=No
Item 100: (original w=128, h=256) → placed at (x=128, y=15872), rotated=No
Item 101: (original w=256, h=128) → placed at (x=0, y=16640), rotated=No
Item 102: (original w=128, h=256) → placed at (x=128, y=16128), rotated=No
Item 103: (original w=256, h=128) → placed at (x=0, y=16768), rotated=No
Item 104: (original w=256, h=128) → placed at (x=128, y=16384), rotated=No
Item 105: (original w=256, h=128) → placed at (x=0, y=16896), rotated=No
Item 106: (original w=128, h=256) → placed at (x=128, y=16512), rotated=Yes
Item 107: (original w=128, h=256) → placed at (x=0, y=17024), rotated=No
Item 108: (original w=256, h=128) → placed at (x=384, y=16384), rotated=No
Item 109: (original w=128, h=256) → placed at (x=0, y=17280), rotated=No
Item 110: (original w=128, h=256) → placed at (x=384, y=16512), rotated=Yes
Item 111: (original w=256, h=128) → placed at (x=0, y=17536), rotated=No
Item 112: (original w=128, h=256) → placed at (x=640, y=16384), rotated=No
Item 113: (original w=256, h=128) → placed at (x=0, y=17664), rotated=No
Item 114: (original w=128, h=256) → placed at (x=768, y=16384), rotated=No
Item 115: (original w=256, h=128) → placed at (x=0, y=17792), rotated=No
Item 116: (original w=256, h=128) → placed at (x=896, y=16384), rotated=No
Item 117: (original w=128, h=256) → placed at (x=0, y=17920), rotated=No
Item 118: (original w=128, h=256) → placed at (x=896, y=16512), rotated=Yes
Item 119: (original w=256, h=128) → placed at (x=0, y=18176), rotated=No
Item 120: (original w=256, h=128) → placed at (x=128, y=17920), rotated=No
Item 121: (original w=256, h=128) → placed at (x=0, y=18304), rotated=No
Item 122: (original w=128, h=128) → placed at (x=128, y=18048), rotated=No
Item 123: (original w=128, h=128) → placed at (x=0, y=18432), rotated=No
Item 124: (original w=128, h=128) → placed at (x=256, y=18048), rotated=No
Item 125: (original w=128, h=128) → placed at (x=128, y=18432), rotated=No
Item 126: (original w=128, h=128) → placed at (x=256, y=18176), rotated=No
Item 127: (original w=128, h=128) → placed at (x=384, y=17920), rotated=No
Item 128: (original w=128, h=128) → placed at (x=256, y=18304), rotated=No
Item 129: (original w=128, h=128) → placed at (x=384, y=18048), rotated=No
Item 130: (original w=128, h=128) → placed at (x=256, y=18432), rotated=No
Item 131: (original w=128, h=128) → placed at (x=384, y=18176), rotated=No
Item 132: (original w=128, h=128) → placed at (x=512, y=17920), rotated=No
Item 133: (original w=128, h=128) → placed at (x=384, y=18304), rotated=No
Item 134: (original w=128, h=128) → placed at (x=512, y=18048), rotated=No
Item 135: (original w=128, h=128) → placed at (x=384, y=18432), rotated=No
Item 136: (original w=128, h=128) → placed at (x=512, y=18176), rotated=No
Item 137: (original w=128, h=128) → placed at (x=640, y=17920), rotated=No
Item 138: (original w=128, h=128) → placed at (x=512, y=18304), rotated=No
Item 139: (original w=128, h=128) → placed at (x=640, y=18048), rotated=No
Item 140: (original w=128, h=128) → placed at (x=512, y=18432), rotated=No
Item 141: (original w=128, h=128) → placed at (x=640, y=18176), rotated=No
Item 142: (original w=128, h=128) → placed at (x=768, y=17920), rotated=No
Item 143: (original w=128, h=128) → placed at (x=640, y=18304), rotated=No
Item 144: (original w=128, h=128) → placed at (x=768, y=18048), rotated=No
Item 145: (original w=128, h=128) → placed at (x=640, y=18432), rotated=No
Item 146: (original w=128, h=128) → placed at (x=768, y=18176), rotated=No
Item 147: (original w=112, h=80) → placed at (x=896, y=17920), rotated=No
Item 148: (original w=128, h=64) → placed at (x=768, y=18304), rotated=No
Item 149: (original w=128, h=64) → placed at (x=896, y=18000), rotated=No
Item 150: (original w=64, h=128) → placed at (x=768, y=18368), rotated=No
Item 151: (original w=128, h=64) → placed at (x=896, y=18064), rotated=No
Item 152: (original w=64, h=128) → placed at (x=768, y=18496), rotated=Yes
Item 153: (original w=64, h=128) → placed at (x=896, y=18128), rotated=No
Item 154: (original w=64, h=128) → placed at (x=896, y=18496), rotated=Yes
Item 155: (original w=64, h=128) → placed at (x=896, y=18256), rotated=Yes
Item 156: (original w=64, h=128) → placed at (x=1024, y=18496), rotated=Yes
Item 157: (original w=64, h=128) → placed at (x=1024, y=512), rotated=No
Item 158: (original w=128, h=64) → placed at (x=1152, y=18496), rotated=No
Item 159: (original w=64, h=128) → placed at (x=1024, y=640), rotated=No
Item 160: (original w=64, h=128) → placed at (x=1280, y=18496), rotated=Yes
Item 161: (original w=128, h=64) → placed at (x=1024, y=768), rotated=No
Item 162: (original w=64, h=128) → placed at (x=1408, y=18496), rotated=Yes
Item 163: (original w=128, h=64) → placed at (x=1024, y=832), rotated=No
Item 164: (original w=64, h=128) → placed at (x=1536, y=18496), rotated=Yes
Item 165: (original w=128, h=64) → placed at (x=1024, y=896), rotated=No
Item 166: (original w=64, h=128) → placed at (x=1664, y=18496), rotated=Yes
Item 167: (original w=128, h=64) → placed at (x=1024, y=960), rotated=No
Item 168: (original w=128, h=64) → placed at (x=1792, y=18496), rotated=No
Item 169: (original w=128, h=64) → placed at (x=1024, y=1024), rotated=No
Item 170: (original w=64, h=128) → placed at (x=1920, y=18496), rotated=Yes
Item 171: (original w=64, h=128) → placed at (x=1024, y=1088), rotated=No
Item 172: (original w=64, h=128) → placed at (x=1152, y=768), rotated=No
Item 173: (original w=64, h=128) → placed at (x=1024, y=1216), rotated=No
Item 174: (original w=64, h=128) → placed at (x=1152, y=896), rotated=No
Item 175: (original w=128, h=64) → placed at (x=1024, y=1344), rotated=No
Item 176: (original w=128, h=64) → placed at (x=1152, y=1024), rotated=No
Item 177: (original w=128, h=64) → placed at (x=1024, y=1408), rotated=No
Item 178: (original w=64, h=128) → placed at (x=1280, y=1024), rotated=Yes
Item 179: (original w=128, h=64) → placed at (x=1024, y=1472), rotated=No
Item 180: (original w=128, h=64) → placed at (x=1408, y=1024), rotated=No
Item 181: (original w=64, h=128) → placed at (x=1024, y=1536), rotated=No
Item 182: (original w=128, h=64) → placed at (x=1536, y=1024), rotated=No
Item 183: (original w=96, h=80) → placed at (x=1024, y=1664), rotated=No
Item 184: (original w=112, h=64) → placed at (x=1664, y=1024), rotated=No
Item 185: (original w=112, h=64) → placed at (x=1024, y=1744), rotated=No
Item 186: (original w=112, h=64) → placed at (x=1776, y=1024), rotated=No
Item 187: (original w=80, h=80) → placed at (x=1024, y=1808), rotated=No
Item 188: (original w=80, h=80) → placed at (x=256, y=5632), rotated=No
Item 189: (original w=80, h=80) → placed at (x=1024, y=1888), rotated=No
Item 190: (original w=80, h=80) → placed at (x=256, y=5712), rotated=No
Item 191: (original w=96, h=64) → placed at (x=1888, y=1024), rotated=No
Item 192: (original w=96, h=64) → placed at (x=256, y=5792), rotated=No
Item 193: (original w=96, h=64) → placed at (x=1024, y=1968), rotated=No
Item 194: (original w=64, h=80) → placed at (x=256, y=5856), rotated=No
Item 195: (original w=64, h=80) → placed at (x=1024, y=2032), rotated=No
Item 196: (original w=64, h=80) → placed at (x=256, y=5936), rotated=No
Item 197: (original w=80, h=64) → placed at (x=1024, y=2112), rotated=No
Item 198: (original w=96, h=48) → placed at (x=896, y=18320), rotated=No
Item 199: (original w=96, h=48) → placed at (x=1024, y=2176), rotated=No
Item 200: (original w=96, h=48) → placed at (x=992, y=18320), rotated=No
Item 201: (original w=64, h=64) → placed at (x=1024, y=2224), rotated=No
Item 202: (original w=64, h=64) → placed at (x=1984, y=1024), rotated=No
Item 203: (original w=64, h=64) → placed at (x=1024, y=2288), rotated=No
Item 204: (original w=64, h=64) → placed at (x=1088, y=2224), rotated=No
Item 205: (original w=64, h=64) → placed at (x=1024, y=2352), rotated=No
Item 206: (original w=64, h=64) → placed at (x=1088, y=2288), rotated=No
Item 207: (original w=64, h=64) → placed at (x=1024, y=2416), rotated=No
Item 208: (original w=64, h=64) → placed at (x=1088, y=2352), rotated=No
Item 209: (original w=64, h=64) → placed at (x=1024, y=2480), rotated=No
Item 210: (original w=64, h=64) → placed at (x=1088, y=2416), rotated=No
Item 211: (original w=64, h=64) → placed at (x=1024, y=2544), rotated=No
Item 212: (original w=64, h=64) → placed at (x=1088, y=2480), rotated=No
Item 213: (original w=64, h=64) → placed at (x=1024, y=2608), rotated=No
Item 214: (original w=64, h=64) → placed at (x=1088, y=2544), rotated=No
Item 215: (original w=64, h=64) → placed at (x=1024, y=2672), rotated=No
Item 216: (original w=64, h=64) → placed at (x=1088, y=2608), rotated=No
Item 217: (original w=64, h=64) → placed at (x=1024, y=2736), rotated=No
Item 218: (original w=64, h=64) → placed at (x=1088, y=2672), rotated=No
Item 219: (original w=64, h=64) → placed at (x=1024, y=2800), rotated=No
Item 220: (original w=64, h=64) → placed at (x=1088, y=2736), rotated=No
Item 221: (original w=64, h=64) → placed at (x=1024, y=2864), rotated=No
Item 222: (original w=64, h=64) → placed at (x=1088, y=2800), rotated=No
Item 223: (original w=64, h=64) → placed at (x=1024, y=2928), rotated=No
Item 224: (original w=64, h=64) → placed at (x=1088, y=2864), rotated=No
Item 225: (original w=64, h=64) → placed at (x=1024, y=2992), rotated=No
Item 226: (original w=48, h=80) → placed at (x=1088, y=18320), rotated=Yes
Item 227: (original w=112, h=32) → placed at (x=1024, y=3056), rotated=No
Item 228: (original w=112, h=32) → placed at (x=1168, y=18320), rotated=No
Item 229: (original w=48, h=64) → placed at (x=1024, y=3088), rotated=No
Item 230: (original w=64, h=48) → placed at (x=1088, y=2928), rotated=No
Item 231: (original w=96, h=32) → placed at (x=1024, y=3152), rotated=No
Item 232: (original w=48, h=48) → placed at (x=1088, y=2976), rotated=No
Item 233: (original w=48, h=48) → placed at (x=1024, y=3184), rotated=No
Item 234: (original w=64, h=32) → placed at (x=1088, y=3024), rotated=No
Item 235: (original w=64, h=32) → placed at (x=1024, y=3232), rotated=No
Item 236: (original w=64, h=32) → placed at (x=1152, y=3024), rotated=No
Item 237: (original w=32, h=64) → placed at (x=1024, y=3264), rotated=No
Item 238: (original w=64, h=32) → placed at (x=1216, y=3024), rotated=No
Item 239: (original w=64, h=32) → placed at (x=1024, y=3328), rotated=No
Item 240: (original w=64, h=32) → placed at (x=1280, y=3024), rotated=No
Item 241: (original w=64, h=32) → placed at (x=1024, y=3360), rotated=No
Item 242: (original w=32, h=64) → placed at (x=1344, y=3024), rotated=Yes
Item 243: (original w=64, h=32) → placed at (x=1024, y=3392), rotated=No
Item 244: (original w=64, h=32) → placed at (x=1408, y=3024), rotated=No
Item 245: (original w=32, h=64) → placed at (x=1024, y=3424), rotated=No
Item 246: (original w=32, h=64) → placed at (x=1472, y=3024), rotated=Yes
Item 247: (original w=32, h=64) → placed at (x=1024, y=3488), rotated=No
Item 248: (original w=64, h=32) → placed at (x=1536, y=3024), rotated=No
Item 249: (original w=64, h=32) → placed at (x=1024, y=3552), rotated=No
Item 250: (original w=64, h=32) → placed at (x=1600, y=3024), rotated=No
Item 251: (original w=32, h=64) → placed at (x=1024, y=3584), rotated=No
Item 252: (original w=64, h=32) → placed at (x=1664, y=3024), rotated=No
Item 253: (original w=64, h=32) → placed at (x=1024, y=3648), rotated=No
Item 254: (original w=32, h=64) → placed at (x=1728, y=3024), rotated=Yes
Item 255: (original w=32, h=64) → placed at (x=1024, y=3680), rotated=No
Item 256: (original w=32, h=64) → placed at (x=1792, y=3024), rotated=Yes
Item 257: (original w=64, h=32) → placed at (x=1024, y=3744), rotated=No
Item 258: (original w=32, h=64) → placed at (x=1856, y=3024), rotated=Yes
Item 259: (original w=64, h=32) → placed at (x=1024, y=3776), rotated=No
Item 260: (original w=32, h=64) → placed at (x=1920, y=3024), rotated=Yes
Item 261: (original w=64, h=32) → placed at (x=1024, y=3808), rotated=No
Item 262: (original w=64, h=32) → placed at (x=1984, y=3024), rotated=No
Item 263: (original w=64, h=32) → placed at (x=1024, y=3840), rotated=No
Item 264: (original w=64, h=32) → placed at (x=1088, y=3744), rotated=No
Item 265: (original w=64, h=32) → placed at (x=1024, y=3872), rotated=No
Item 266: (original w=32, h=64) → placed at (x=1088, y=3776), rotated=No
Item 267: (original w=32, h=64) → placed at (x=1024, y=3904), rotated=No
Item 268: (original w=32, h=64) → placed at (x=1088, y=3840), rotated=No
Item 269: (original w=64, h=32) → placed at (x=1024, y=3968), rotated=No
Item 270: (original w=32, h=64) → placed at (x=1056, y=3904), rotated=No
Item 271: (original w=64, h=32) → placed at (x=1024, y=4000), rotated=No
Item 272: (original w=32, h=64) → placed at (x=1088, y=3904), rotated=No
Item 273: (original w=64, h=32) → placed at (x=1024, y=4032), rotated=No
Item 274: (original w=64, h=32) → placed at (x=1088, y=3968), rotated=No
Item 275: (original w=32, h=64) → placed at (x=1024, y=4064), rotated=No
Item 276: (original w=32, h=64) → placed at (x=1088, y=4000), rotated=No
Item 277: (original w=32, h=64) → placed at (x=1024, y=4128), rotated=No
Item 278: (original w=64, h=32) → placed at (x=1120, y=4000), rotated=No
Item 279: (original w=64, h=32) → placed at (x=1024, y=4192), rotated=No
Item 280: (original w=32, h=64) → placed at (x=1120, y=4032), rotated=Yes
Item 281: (original w=32, h=64) → placed at (x=1024, y=4224), rotated=No
Item 282: (original w=64, h=32) → placed at (x=1088, y=4192), rotated=No
Item 283: (original w=32, h=64) → placed at (x=1024, y=4288), rotated=No
Item 284: (original w=64, h=32) → placed at (x=1152, y=4192), rotated=No
Item 285: (original w=32, h=48) → placed at (x=1024, y=4352), rotated=No
Item 286: (original w=32, h=32) → placed at (x=1216, y=4192), rotated=No
Item 287: (original w=32, h=32) → placed at (x=1024, y=4400), rotated=No
Item 288: (original w=32, h=32) → placed at (x=1248, y=4192), rotated=No
Item 289: (original w=32, h=32) → placed at (x=1024, y=4432), rotated=No
Item 290: (original w=32, h=32) → placed at (x=1280, y=4192), rotated=No
Item 291: (original w=32, h=32) → placed at (x=1024, y=4464), rotated=No
Item 292: (original w=32, h=32) → placed at (x=1312, y=4192), rotated=No
Item 293: (original w=32, h=32) → placed at (x=1024, y=4496), rotated=No
Item 294: (original w=32, h=32) → placed at (x=1344, y=4192), rotated=No
Item 295: (original w=32, h=32) → placed at (x=1024, y=4528), rotated=No
Item 296: (original w=32, h=32) → placed at (x=1376, y=4192), rotated=No
Item 297: (original w=32, h=32) → placed at (x=1024, y=4560), rotated=No
Item 298: (original w=32, h=32) → placed at (x=1408, y=4192), rotated=No
Item 299: (original w=32, h=32) → placed at (x=1024, y=4592), rotated=No
Item 300: (original w=32, h=32) → placed at (x=1440, y=4192), rotated=No
Item 301: (original w=32, h=32) → placed at (x=1024, y=4624), rotated=No
Item 302: (original w=32, h=32) → placed at (x=1472, y=4192), rotated=No
Item 303: (original w=32, h=32) → placed at (x=1024, y=4656), rotated=No
Item 304: (original w=32, h=32) → placed at (x=1504, y=4192), rotated=No
Item 305: (original w=32, h=32) → placed at (x=1024, y=4688), rotated=No
Item 306: (original w=32, h=32) → placed at (x=1536, y=4192), rotated=No
Item 307: (original w=32, h=32) → placed at (x=1024, y=4720), rotated=No
Item 308: (original w=32, h=32) → placed at (x=1568, y=4192), rotated=No
Item 309: (original w=32, h=32) → placed at (x=1024, y=4752), rotated=No
Item 310: (original w=32, h=32) → placed at (x=1600, y=4192), rotated=No
Item 311: (original w=32, h=16) → placed at (x=1168, y=18352), rotated=No
Item 312: (original w=16, h=32) → placed at (x=1632, y=4192), rotated=No
Item 313: (original w=16, h=32) → placed at (x=1200, y=18352), rotated=Yes
Item 314: (original w=32, h=16) → placed at (x=1648, y=4192), rotated=No
Item 315: (original w=16, h=32) → placed at (x=1232, y=18352), rotated=Yes
Item 316: (original w=32, h=16) → placed at (x=1648, y=4208), rotated=No
Item 317: (original w=16, h=32) → placed at (x=1264, y=18352), rotated=Yes
Item 318: (original w=16, h=32) → placed at (x=1680, y=4192), rotated=No
Item 319: (original w=16, h=32) → placed at (x=1296, y=18352), rotated=Yes
Item 320: (original w=16, h=32) → placed at (x=1696, y=4192), rotated=No
Item 321: (original w=32, h=16) → placed at (x=1328, y=18352), rotated=No
Item 322: (original w=32, h=16) → placed at (x=1712, y=4192), rotated=No
Item 323: (original w=16, h=32) → placed at (x=1360, y=18352), rotated=Yes
Item 324: (original w=32, h=16) → placed at (x=1712, y=4208), rotated=No
Item 325: (original w=32, h=16) → placed at (x=1392, y=18352), rotated=No
Item 326: (original w=16, h=32) → placed at (x=1744, y=4192), rotated=No
Item 327: (original w=16, h=32) → placed at (x=1424, y=18352), rotated=Yes
Item 328: (original w=16, h=32) → placed at (x=1760, y=4192), rotated=No
Item 329: (original w=32, h=16) → placed at (x=1456, y=18352), rotated=No
Item 330: (original w=32, h=16) → placed at (x=1776, y=4192), rotated=No
Item 331: (original w=32, h=16) → placed at (x=1488, y=18352), rotated=No
Item 332: (original w=32, h=16) → placed at (x=1776, y=4208), rotated=No
Item 333: (original w=32, h=16) → placed at (x=1520, y=18352), rotated=No
Item 334: (original w=32, h=16) → placed at (x=1808, y=4192), rotated=No
Item 335: (original w=32, h=16) → placed at (x=1552, y=18352), rotated=No
Item 336: (original w=32, h=16) → placed at (x=1808, y=4208), rotated=No
Item 337: (original w=32, h=16) → placed at (x=1584, y=18352), rotated=No
Item 338: (original w=16, h=32) → placed at (x=1840, y=4192), rotated=No
Item 339: (original w=32, h=16) → placed at (x=1616, y=18352), rotated=No
Item 340: (original w=32, h=16) → placed at (x=1856, y=4192), rotated=No
Item 341: (original w=16, h=32) → placed at (x=1648, y=18352), rotated=Yes
Item 342: (original w=32, h=16) → placed at (x=1856, y=4208), rotated=No
Item 343: (original w=16, h=32) → placed at (x=1680, y=18352), rotated=Yes
Item 344: (original w=32, h=16) → placed at (x=1888, y=4192), rotated=No
Item 345: (original w=32, h=16) → placed at (x=1712, y=18352), rotated=No
Item 346: (original w=32, h=16) → placed at (x=1888, y=4208), rotated=No
Item 347: (original w=16, h=32) → placed at (x=1744, y=18352), rotated=Yes
Item 348: (original w=16, h=32) → placed at (x=1920, y=4192), rotated=No
Item 349: (original w=16, h=32) → placed at (x=1776, y=18352), rotated=Yes
Item 350: (original w=16, h=32) → placed at (x=1936, y=4192), rotated=No
Item 351: (original w=16, h=32) → placed at (x=1808, y=18352), rotated=Yes
Item 352: (original w=32, h=16) → placed at (x=1952, y=4192), rotated=No
Item 353: (original w=16, h=16) → placed at (x=1840, y=18352), rotated=No
Item 354: (original w=16, h=16) → placed at (x=1952, y=4208), rotated=No
Item 355: (original w=16, h=16) → placed at (x=1856, y=18352), rotated=No
Item 356: (original w=16, h=16) → placed at (x=1968, y=4208), rotated=No
Item 357: (original w=16, h=16) → placed at (x=1872, y=18352), rotated=No
Item 358: (original w=16, h=16) → placed at (x=1984, y=4192), rotated=No
Item 359: (original w=16, h=16) → placed at (x=1888, y=18352), rotated=No
Item 360: (original w=16, h=16) → placed at (x=1984, y=4208), rotated=No
Item 361: (original w=16, h=16) → placed at (x=1904, y=18352), rotated=No
Item 362: (original w=16, h=16) → placed at (x=2000, y=4192), rotated=No
Item 363: (original w=16, h=16) → placed at (x=1920, y=18352), rotated=No
Item 364: (original w=16, h=16) → placed at (x=2000, y=4208), rotated=No
Item 365: (original w=16, h=16) → placed at (x=1936, y=18352), rotated=No
Item 366: (original w=16, h=16) → placed at (x=2016, y=4192), rotated=No
Item 367: (original w=16, h=16) → placed at (x=1952, y=18352), rotated=No
Item 368: (original w=16, h=16) → placed at (x=2016, y=4208), rotated=No
Item 369: (original w=16, h=16) → placed at (x=1968, y=18352), rotated=No
Item 370: (original w=16, h=16) → placed at (x=2032, y=4192), rotated=No
Item 371: (original w=16, h=16) → placed at (x=1984, y=18352), rotated=No
Item 372: (original w=16, h=16) → placed at (x=2032, y=4208), rotated=No
Item 373: (original w=16, h=16) → placed at (x=2000, y=18352), rotated=No
Item 374: (original w=16, h=16) → placed at (x=1056, y=4224), rotated=No
Item 375: (original w=16, h=16) → placed at (x=2016, y=18352), rotated=No
Item 376: (original w=16, h=16) → placed at (x=1056, y=4240), rotated=No
Item 377: (original w=16, h=16) → placed at (x=2032, y=18352), rotated=No
Item 378: (original w=16, h=16) → placed at (x=1056, y=4256), rotated=No
Item 379: (original w=16, h=16) → placed at (x=1072, y=4224), rotated=No
Item 380: (original w=16, h=16) → placed at (x=1056, y=4272), rotated=No
Item 381: (original w=8, h=16) → placed at (x=1072, y=4240), rotated=No
Item 382: (original w=16, h=8) → placed at (x=1056, y=4288), rotated=No
Item 383: (original w=16, h=8) → placed at (x=1072, y=4256), rotated=No
Item 384: (original w=16, h=8) → placed at (x=1056, y=4296), rotated=No
Item 385: (original w=8, h=16) → placed at (x=1072, y=4264), rotated=No
Item 386: (original w=16, h=8) → placed at (x=1056, y=4304), rotated=No
Item 387: (original w=16, h=8) → placed at (x=1072, y=4280), rotated=No
