===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 26816
Item Placement:
Item 1: (original w=512, h=512) → placed at (x=0, y=0), rotated=No
Item 43: (original w=256, h=512) → placed at (x=0, y=9728), rotated=No
Item 44: (original w=256, h=512) → placed at (x=256, y=7168), rotated=No
Item 45: (original w=256, h=512) → placed at (x=0, y=10240), rotated=No
Item 46: (original w=256, h=512) → placed at (x=256, y=7680), rotated=No
Item 47: (original w=512, h=256) → placed at (x=0, y=10752), rotated=No
Item 48: (original w=512, h=256) → placed at (x=256, y=8192), rotated=No
Item 49: (original w=512, h=256) → placed at (x=0, y=11008), rotated=No
Item 50: (original w=512, h=256) → placed at (x=768, y=8192), rotated=No
Item 51: (original w=256, h=512) → placed at (x=0, y=11264), rotated=No
Item 52: (original w=512, h=256) → placed at (x=1280, y=8192), rotated=No
Item 53: (original w=512, h=256) → placed at (x=0, y=11776), rotated=No
Item 54: (original w=256, h=512) → placed at (x=1024, y=512), rotated=No
Item 55: (original w=256, h=512) → placed at (x=0, y=12032), rotated=No
Item 56: (original w=512, h=256) → placed at (x=1024, y=1024), rotated=No
Item 57: (original w=512, h=256) → placed at (x=0, y=12544), rotated=No
Item 58: (original w=512, h=256) → placed at (x=1024, y=1280), rotated=No
Item 59: (original w=512, h=256) → placed at (x=0, y=12800), rotated=No
Item 60: (original w=256, h=256) → placed at (x=1792, y=8192), rotated=No
Item 61: (original w=256, h=256) → placed at (x=0, y=13056), rotated=No
Item 62: (original w=256, h=256) → placed at (x=512, y=12544), rotated=No
Item 63: (original w=256, h=256) → placed at (x=0, y=13312), rotated=No
Item 64: (original w=256, h=256) → placed at (x=512, y=12800), rotated=No
Item 65: (original w=256, h=256) → placed at (x=0, y=13568), rotated=No
Item 66: (original w=256, h=256) → placed at (x=768, y=12544), rotated=No
Item 67: (original w=256, h=256) → placed at (x=0, y=13824), rotated=No
Item 68: (original w=256, h=256) → placed at (x=768, y=12800), rotated=No
Item 69: (original w=256, h=256) → placed at (x=0, y=14080), rotated=No
Item 70: (original w=256, h=256) → placed at (x=1024, y=12544), rotated=No
Item 71: (original w=256, h=256) → placed at (x=0, y=14336), rotated=No
Item 72: (original w=256, h=256) → placed at (x=1024, y=12800), rotated=No
Item 73: (original w=256, h=256) → placed at (x=0, y=14592), rotated=No
Item 74: (original w=256, h=256) → placed at (x=1280, y=12544), rotated=No
Item 75: (original w=256, h=256) → placed at (x=0, y=14848), rotated=No
Item 76: (original w=256, h=256) → placed at (x=1280, y=12800), rotated=No
Item 77: (original w=256, h=256) → placed at (x=0, y=15104), rotated=No
Item 78: (original w=256, h=256) → placed at (x=1536, y=12544), rotated=No
Item 79: (original w=256, h=256) → placed at (x=0, y=15360), rotated=No
Item 80: (original w=256, h=256) → placed at (x=1536, y=12800), rotated=No
Item 81: (original w=256, h=256) → placed at (x=0, y=15616), rotated=No
Item 82: (original w=256, h=256) → placed at (x=1792, y=12544), rotated=No
Item 83: (original w=256, h=256) → placed at (x=0, y=15872), rotated=No
Item 84: (original w=256, h=256) → placed at (x=1792, y=12800), rotated=No
Item 85: (original w=256, h=256) → placed at (x=0, y=16128), rotated=No
Item 86: (original w=256, h=256) → placed at (x=256, y=13056), rotated=No
Item 87: (original w=256, h=256) → placed at (x=0, y=16384), rotated=No
Item 88: (original w=256, h=256) → placed at (x=256, y=13312), rotated=No
Item 89: (original w=256, h=256) → placed at (x=0, y=16640), rotated=No
Item 90: (original w=256, h=256) → placed at (x=256, y=13568), rotated=No
Item 91: (original w=256, h=256) → placed at (x=0, y=16896), rotated=No
Item 92: (original w=128, h=256) → placed at (x=256, y=13824), rotated=No
Item 93: (original w=128, h=256) → placed at (x=0, y=17152), rotated=No
Item 94: (original w=256, h=128) → placed at (x=256, y=14080), rotated=No
Item 95: (original w=128, h=256) → placed at (x=0, y=17408), rotated=No
Item 96: (original w=128, h=256) → placed at (x=256, y=14208), rotated=No
Item 97: (original w=256, h=128) → placed at (x=0, y=17664), rotated=No
Item 98: (original w=256, h=128) → placed at (x=256, y=14464), rotated=No
Item 99: (original w=128, h=256) → placed at (x=0, y=17792), rotated=No
Item 100: (original w=256, h=128) → placed at (x=256, y=14592), rotated=No
Item 101: (original w=128, h=256) → placed at (x=0, y=18048), rotated=No
Item 102: (original w=256, h=128) → placed at (x=256, y=14720), rotated=No
Item 103: (original w=128, h=256) → placed at (x=0, y=18304), rotated=No
Item 104: (original w=256, h=128) → placed at (x=256, y=14848), rotated=No
Item 105: (original w=256, h=128) → placed at (x=0, y=18560), rotated=No
Item 106: (original w=128, h=256) → placed at (x=256, y=14976), rotated=No
Item 107: (original w=256, h=128) → placed at (x=0, y=18688), rotated=No
Item 108: (original w=256, h=128) → placed at (x=256, y=15232), rotated=No
Item 109: (original w=256, h=128) → placed at (x=0, y=18816), rotated=No
Item 110: (original w=256, h=128) → placed at (x=256, y=15360), rotated=No
Item 111: (original w=128, h=256) → placed at (x=0, y=18944), rotated=No
Item 112: (original w=128, h=256) → placed at (x=256, y=15488), rotated=No
Item 113: (original w=128, h=256) → placed at (x=0, y=19200), rotated=No
Item 114: (original w=128, h=256) → placed at (x=256, y=15744), rotated=No
Item 115: (original w=128, h=256) → placed at (x=0, y=19456), rotated=No
Item 116: (original w=256, h=128) → placed at (x=256, y=16000), rotated=No
Item 117: (original w=128, h=256) → placed at (x=0, y=19712), rotated=No
Item 118: (original w=256, h=128) → placed at (x=256, y=16128), rotated=No
Item 119: (original w=256, h=128) → placed at (x=0, y=19968), rotated=No
Item 120: (original w=256, h=128) → placed at (x=256, y=16256), rotated=No
Item 121: (original w=256, h=128) → placed at (x=0, y=20096), rotated=No
Item 122: (original w=128, h=256) → placed at (x=256, y=16384), rotated=No
Item 123: (original w=128, h=256) → placed at (x=0, y=20224), rotated=No
Item 124: (original w=256, h=128) → placed at (x=256, y=16640), rotated=No
Item 125: (original w=128, h=256) → placed at (x=0, y=20480), rotated=No
Item 126: (original w=128, h=256) → placed at (x=256, y=16768), rotated=No
Item 127: (original w=256, h=128) → placed at (x=0, y=20736), rotated=No
Item 128: (original w=256, h=128) → placed at (x=256, y=17024), rotated=No
Item 129: (original w=256, h=128) → placed at (x=0, y=20864), rotated=No
Item 130: (original w=128, h=256) → placed at (x=512, y=17024), rotated=Yes
Item 131: (original w=256, h=128) → placed at (x=0, y=20992), rotated=No
Item 132: (original w=128, h=128) → placed at (x=768, y=17024), rotated=No
Item 133: (original w=128, h=128) → placed at (x=0, y=21120), rotated=No
Item 134: (original w=128, h=128) → placed at (x=896, y=17024), rotated=No
Item 135: (original w=128, h=128) → placed at (x=0, y=21248), rotated=No
Item 136: (original w=128, h=128) → placed at (x=1024, y=17024), rotated=No
Item 137: (original w=128, h=128) → placed at (x=0, y=21376), rotated=No
Item 138: (original w=128, h=128) → placed at (x=1152, y=17024), rotated=No
Item 139: (original w=128, h=128) → placed at (x=0, y=21504), rotated=No
Item 140: (original w=128, h=128) → placed at (x=1280, y=17024), rotated=No
Item 141: (original w=128, h=128) → placed at (x=0, y=21632), rotated=No
Item 142: (original w=128, h=128) → placed at (x=1408, y=17024), rotated=No
Item 143: (original w=128, h=128) → placed at (x=0, y=21760), rotated=No
Item 144: (original w=128, h=128) → placed at (x=1536, y=17024), rotated=No
Item 145: (original w=128, h=128) → placed at (x=0, y=21888), rotated=No
Item 146: (original w=128, h=128) → placed at (x=1664, y=17024), rotated=No
Item 147: (original w=128, h=128) → placed at (x=0, y=22016), rotated=No
Item 148: (original w=128, h=128) → placed at (x=1792, y=17024), rotated=No
Item 149: (original w=128, h=128) → placed at (x=0, y=22144), rotated=No
Item 150: (original w=128, h=128) → placed at (x=1920, y=17024), rotated=No
Item 151: (original w=112, h=80) → placed at (x=0, y=22272), rotated=No
Item 152: (original w=112, h=80) → placed at (x=128, y=21120), rotated=No
Item 153: (original w=112, h=80) → placed at (x=0, y=22352), rotated=No
Item 154: (original w=64, h=128) → placed at (x=128, y=21200), rotated=No
Item 155: (original w=128, h=64) → placed at (x=0, y=22432), rotated=No
Item 156: (original w=128, h=64) → placed at (x=128, y=21328), rotated=No
Item 157: (original w=128, h=64) → placed at (x=0, y=22496), rotated=No
Item 158: (original w=128, h=64) → placed at (x=128, y=21392), rotated=No
Item 159: (original w=128, h=64) → placed at (x=0, y=22560), rotated=No
Item 160: (original w=64, h=128) → placed at (x=128, y=21456), rotated=No
Item 161: (original w=128, h=64) → placed at (x=0, y=22624), rotated=No
Item 162: (original w=64, h=128) → placed at (x=128, y=21584), rotated=No
Item 163: (original w=128, h=64) → placed at (x=0, y=22688), rotated=No
Item 164: (original w=64, h=128) → placed at (x=128, y=21712), rotated=No
Item 165: (original w=64, h=128) → placed at (x=0, y=22752), rotated=No
Item 166: (original w=128, h=64) → placed at (x=128, y=21840), rotated=No
Item 167: (original w=64, h=128) → placed at (x=0, y=22880), rotated=No
Item 168: (original w=64, h=128) → placed at (x=128, y=21904), rotated=No
Item 169: (original w=64, h=128) → placed at (x=0, y=23008), rotated=No
Item 170: (original w=64, h=128) → placed at (x=128, y=22032), rotated=No
Item 171: (original w=128, h=64) → placed at (x=0, y=23136), rotated=No
Item 172: (original w=128, h=64) → placed at (x=128, y=22160), rotated=No
Item 173: (original w=128, h=64) → placed at (x=0, y=23200), rotated=No
Item 174: (original w=64, h=128) → placed at (x=1024, y=1536), rotated=No
Item 175: (original w=64, h=128) → placed at (x=0, y=23264), rotated=No
Item 176: (original w=128, h=64) → placed at (x=1024, y=1664), rotated=No
Item 177: (original w=64, h=128) → placed at (x=0, y=23392), rotated=No
Item 178: (original w=128, h=64) → placed at (x=1024, y=1728), rotated=No
Item 179: (original w=64, h=128) → placed at (x=0, y=23520), rotated=No
Item 180: (original w=128, h=64) → placed at (x=1024, y=1792), rotated=No
Item 181: (original w=128, h=64) → placed at (x=0, y=23648), rotated=No
Item 182: (original w=64, h=128) → placed at (x=1024, y=1856), rotated=No
Item 183: (original w=128, h=64) → placed at (x=0, y=23712), rotated=No
Item 184: (original w=128, h=64) → placed at (x=1024, y=1984), rotated=No
Item 185: (original w=64, h=128) → placed at (x=0, y=23776), rotated=No
Item 186: (original w=128, h=64) → placed at (x=1024, y=2048), rotated=No
Item 187: (original w=64, h=128) → placed at (x=0, y=23904), rotated=No
Item 188: (original w=64, h=128) → placed at (x=1024, y=2112), rotated=No
Item 189: (original w=128, h=64) → placed at (x=0, y=24032), rotated=No
Item 190: (original w=64, h=128) → placed at (x=1024, y=2240), rotated=No
Item 191: (original w=128, h=64) → placed at (x=0, y=24096), rotated=No
Item 192: (original w=112, h=64) → placed at (x=1024, y=2368), rotated=No
Item 193: (original w=112, h=64) → placed at (x=0, y=24160), rotated=No
Item 194: (original w=80, h=80) → placed at (x=1024, y=2432), rotated=No
Item 195: (original w=96, h=64) → placed at (x=0, y=24224), rotated=No
Item 196: (original w=96, h=64) → placed at (x=256, y=3584), rotated=No
Item 197: (original w=96, h=64) → placed at (x=0, y=24288), rotated=No
Item 198: (original w=112, h=48) → placed at (x=128, y=22224), rotated=No
Item 199: (original w=112, h=48) → placed at (x=0, y=24352), rotated=No
Item 200: (original w=64, h=80) → placed at (x=256, y=3648), rotated=No
Item 201: (original w=64, h=80) → placed at (x=0, y=24400), rotated=No
Item 202: (original w=64, h=80) → placed at (x=256, y=3728), rotated=No
Item 203: (original w=80, h=64) → placed at (x=0, y=24480), rotated=No
Item 204: (original w=80, h=64) → placed at (x=256, y=3808), rotated=No
Item 205: (original w=96, h=48) → placed at (x=240, y=22224), rotated=No
Item 206: (original w=96, h=48) → placed at (x=256, y=3872), rotated=No
Item 207: (original w=64, h=64) → placed at (x=0, y=24544), rotated=No
Item 208: (original w=64, h=64) → placed at (x=256, y=3920), rotated=No
Item 209: (original w=64, h=64) → placed at (x=0, y=24608), rotated=No
Item 210: (original w=64, h=64) → placed at (x=256, y=3984), rotated=No
Item 211: (original w=64, h=64) → placed at (x=0, y=24672), rotated=No
Item 212: (original w=64, h=64) → placed at (x=768, y=2560), rotated=No
Item 213: (original w=64, h=64) → placed at (x=0, y=24736), rotated=No
Item 214: (original w=64, h=64) → placed at (x=768, y=2624), rotated=No
Item 215: (original w=64, h=64) → placed at (x=0, y=24800), rotated=No
Item 216: (original w=64, h=64) → placed at (x=768, y=2688), rotated=No
Item 217: (original w=64, h=64) → placed at (x=0, y=24864), rotated=No
Item 218: (original w=64, h=64) → placed at (x=768, y=2752), rotated=No
Item 219: (original w=64, h=64) → placed at (x=0, y=24928), rotated=No
Item 220: (original w=64, h=64) → placed at (x=768, y=2816), rotated=No
Item 221: (original w=64, h=64) → placed at (x=0, y=24992), rotated=No
Item 222: (original w=64, h=64) → placed at (x=768, y=2880), rotated=No
Item 223: (original w=64, h=64) → placed at (x=0, y=25056), rotated=No
Item 224: (original w=64, h=64) → placed at (x=768, y=2944), rotated=No
Item 225: (original w=64, h=64) → placed at (x=0, y=25120), rotated=No
Item 226: (original w=64, h=64) → placed at (x=768, y=3008), rotated=No
Item 227: (original w=80, h=48) → placed at (x=336, y=22224), rotated=No
Item 228: (original w=48, h=80) → placed at (x=832, y=2560), rotated=No
Item 229: (original w=80, h=48) → placed at (x=416, y=22224), rotated=No
Item 230: (original w=80, h=48) → placed at (x=832, y=2640), rotated=No
Item 231: (original w=80, h=48) → placed at (x=496, y=22224), rotated=No
Item 232: (original w=112, h=32) → placed at (x=832, y=2688), rotated=No
Item 233: (original w=112, h=32) → placed at (x=576, y=22224), rotated=No
Item 234: (original w=112, h=32) → placed at (x=832, y=2720), rotated=No
Item 235: (original w=96, h=32) → placed at (x=1024, y=2512), rotated=No
Item 236: (original w=48, h=64) → placed at (x=832, y=2752), rotated=No
Item 237: (original w=64, h=48) → placed at (x=256, y=4048), rotated=No
Item 238: (original w=48, h=64) → placed at (x=832, y=2816), rotated=No
Item 239: (original w=80, h=32) → placed at (x=880, y=2752), rotated=No
Item 240: (original w=32, h=80) → placed at (x=832, y=2880), rotated=No
Item 241: (original w=32, h=80) → placed at (x=880, y=2784), rotated=No
Item 242: (original w=32, h=80) → placed at (x=832, y=2960), rotated=No
Item 243: (original w=80, h=32) → placed at (x=0, y=25184), rotated=No
Item 244: (original w=32, h=80) → placed at (x=832, y=3040), rotated=Yes
Item 245: (original w=48, h=48) → placed at (x=0, y=25216), rotated=No
Item 246: (original w=48, h=48) → placed at (x=512, y=4096), rotated=No
Item 247: (original w=48, h=48) → placed at (x=0, y=25264), rotated=No
Item 248: (original w=48, h=48) → placed at (x=512, y=4144), rotated=No
Item 249: (original w=48, h=48) → placed at (x=0, y=25312), rotated=No
Item 250: (original w=32, h=64) → placed at (x=912, y=3040), rotated=Yes
Item 251: (original w=32, h=64) → placed at (x=0, y=25360), rotated=No
Item 252: (original w=64, h=32) → placed at (x=976, y=3040), rotated=No
Item 253: (original w=64, h=32) → placed at (x=0, y=25424), rotated=No
Item 254: (original w=32, h=64) → placed at (x=1040, y=3040), rotated=Yes
Item 255: (original w=32, h=64) → placed at (x=0, y=25456), rotated=No
Item 256: (original w=32, h=64) → placed at (x=1104, y=3040), rotated=Yes
Item 257: (original w=32, h=64) → placed at (x=0, y=25520), rotated=No
Item 258: (original w=32, h=64) → placed at (x=1168, y=3040), rotated=Yes
Item 259: (original w=32, h=64) → placed at (x=0, y=25584), rotated=No
Item 260: (original w=64, h=32) → placed at (x=1232, y=3040), rotated=No
Item 261: (original w=32, h=64) → placed at (x=0, y=25648), rotated=No
Item 262: (original w=64, h=32) → placed at (x=1296, y=3040), rotated=No
Item 263: (original w=64, h=32) → placed at (x=0, y=25712), rotated=No
Item 264: (original w=32, h=64) → placed at (x=1360, y=3040), rotated=Yes
Item 265: (original w=64, h=32) → placed at (x=0, y=25744), rotated=No
Item 266: (original w=32, h=64) → placed at (x=1424, y=3040), rotated=Yes
Item 267: (original w=32, h=64) → placed at (x=0, y=25776), rotated=No
Item 268: (original w=32, h=64) → placed at (x=1488, y=3040), rotated=Yes
Item 269: (original w=32, h=64) → placed at (x=0, y=25840), rotated=No
Item 270: (original w=32, h=64) → placed at (x=1552, y=3040), rotated=Yes
Item 271: (original w=64, h=32) → placed at (x=0, y=25904), rotated=No
Item 272: (original w=32, h=64) → placed at (x=1616, y=3040), rotated=Yes
Item 273: (original w=64, h=32) → placed at (x=0, y=25936), rotated=No
Item 274: (original w=64, h=32) → placed at (x=1680, y=3040), rotated=No
Item 275: (original w=64, h=32) → placed at (x=0, y=25968), rotated=No
Item 276: (original w=32, h=64) → placed at (x=1744, y=3040), rotated=Yes
Item 277: (original w=32, h=64) → placed at (x=0, y=26000), rotated=No
Item 278: (original w=64, h=32) → placed at (x=1808, y=3040), rotated=No
Item 279: (original w=64, h=32) → placed at (x=0, y=26064), rotated=No
Item 280: (original w=32, h=64) → placed at (x=1872, y=3040), rotated=Yes
Item 281: (original w=64, h=32) → placed at (x=0, y=26096), rotated=No
Item 282: (original w=64, h=32) → placed at (x=1936, y=3040), rotated=No
Item 283: (original w=32, h=64) → placed at (x=0, y=26128), rotated=No
Item 284: (original w=64, h=32) → placed at (x=512, y=4192), rotated=No
Item 285: (original w=64, h=32) → placed at (x=0, y=26192), rotated=No
Item 286: (original w=32, h=64) → placed at (x=512, y=4224), rotated=No
Item 287: (original w=32, h=64) → placed at (x=0, y=26224), rotated=No
Item 288: (original w=64, h=32) → placed at (x=512, y=4288), rotated=No
Item 289: (original w=64, h=32) → placed at (x=0, y=26288), rotated=No
Item 290: (original w=64, h=32) → placed at (x=512, y=4320), rotated=No
Item 291: (original w=64, h=32) → placed at (x=0, y=26320), rotated=No
Item 292: (original w=64, h=32) → placed at (x=64, y=26288), rotated=No
Item 293: (original w=32, h=64) → placed at (x=0, y=26352), rotated=No
Item 294: (original w=64, h=32) → placed at (x=64, y=26320), rotated=No
Item 295: (original w=64, h=32) → placed at (x=0, y=26416), rotated=No
Item 296: (original w=64, h=32) → placed at (x=32, y=26352), rotated=No
Item 297: (original w=64, h=32) → placed at (x=0, y=26448), rotated=No
Item 298: (original w=48, h=32) → placed at (x=2000, y=3040), rotated=No
Item 299: (original w=32, h=48) → placed at (x=0, y=26480), rotated=No
Item 300: (original w=32, h=48) → placed at (x=96, y=26352), rotated=Yes
Item 301: (original w=32, h=32) → placed at (x=0, y=26528), rotated=No
Item 302: (original w=32, h=32) → placed at (x=144, y=26352), rotated=No
Item 303: (original w=32, h=32) → placed at (x=0, y=26560), rotated=No
Item 304: (original w=32, h=32) → placed at (x=176, y=26352), rotated=No
Item 305: (original w=32, h=32) → placed at (x=0, y=26592), rotated=No
Item 306: (original w=32, h=32) → placed at (x=208, y=26352), rotated=No
Item 307: (original w=32, h=32) → placed at (x=0, y=26624), rotated=No
Item 308: (original w=32, h=32) → placed at (x=240, y=26352), rotated=No
Item 309: (original w=32, h=32) → placed at (x=0, y=26656), rotated=No
Item 310: (original w=32, h=32) → placed at (x=272, y=26352), rotated=No
Item 311: (original w=32, h=32) → placed at (x=0, y=26688), rotated=No
Item 312: (original w=32, h=32) → placed at (x=304, y=26352), rotated=No
Item 313: (original w=32, h=32) → placed at (x=0, y=26720), rotated=No
Item 314: (original w=32, h=32) → placed at (x=336, y=26352), rotated=No
Item 315: (original w=32, h=32) → placed at (x=0, y=26752), rotated=No
Item 316: (original w=32, h=32) → placed at (x=368, y=26352), rotated=No
Item 317: (original w=32, h=32) → placed at (x=0, y=26784), rotated=No
Item 318: (original w=32, h=32) → placed at (x=400, y=26352), rotated=No
Item 319: (original w=32, h=16) → placed at (x=576, y=22256), rotated=No
Item 320: (original w=32, h=16) → placed at (x=432, y=26352), rotated=No
Item 321: (original w=32, h=16) → placed at (x=608, y=22256), rotated=No
Item 322: (original w=16, h=32) → placed at (x=432, y=26368), rotated=Yes
Item 323: (original w=16, h=32) → placed at (x=640, y=22256), rotated=Yes
Item 324: (original w=16, h=32) → placed at (x=464, y=26352), rotated=No
Item 325: (original w=32, h=16) → placed at (x=672, y=22256), rotated=No
Item 326: (original w=32, h=16) → placed at (x=480, y=26352), rotated=No
Item 327: (original w=16, h=32) → placed at (x=704, y=22256), rotated=Yes
Item 328: (original w=32, h=16) → placed at (x=480, y=26368), rotated=No
Item 329: (original w=32, h=16) → placed at (x=736, y=22256), rotated=No
Item 330: (original w=32, h=16) → placed at (x=512, y=26352), rotated=No
Item 331: (original w=32, h=16) → placed at (x=768, y=22256), rotated=No
Item 332: (original w=16, h=32) → placed at (x=512, y=26368), rotated=Yes
Item 333: (original w=32, h=16) → placed at (x=800, y=22256), rotated=No
Item 334: (original w=16, h=32) → placed at (x=544, y=26352), rotated=No
Item 335: (original w=32, h=16) → placed at (x=832, y=22256), rotated=No
Item 336: (original w=16, h=32) → placed at (x=560, y=26352), rotated=No
Item 337: (original w=32, h=16) → placed at (x=864, y=22256), rotated=No
Item 338: (original w=16, h=32) → placed at (x=576, y=26352), rotated=No
Item 339: (original w=32, h=16) → placed at (x=896, y=22256), rotated=No
Item 340: (original w=16, h=32) → placed at (x=592, y=26352), rotated=No
Item 341: (original w=32, h=16) → placed at (x=928, y=22256), rotated=No
Item 342: (original w=32, h=16) → placed at (x=608, y=26352), rotated=No
Item 343: (original w=32, h=16) → placed at (x=960, y=22256), rotated=No
Item 344: (original w=32, h=16) → placed at (x=608, y=26368), rotated=No
Item 345: (original w=32, h=16) → placed at (x=992, y=22256), rotated=No
Item 346: (original w=32, h=16) → placed at (x=640, y=26352), rotated=No
Item 347: (original w=32, h=16) → placed at (x=1024, y=22256), rotated=No
Item 348: (original w=32, h=16) → placed at (x=640, y=26368), rotated=No
Item 349: (original w=16, h=32) → placed at (x=1056, y=22256), rotated=Yes
Item 350: (original w=16, h=32) → placed at (x=672, y=26352), rotated=No
Item 351: (original w=16, h=32) → placed at (x=1088, y=22256), rotated=Yes
Item 352: (original w=16, h=32) → placed at (x=688, y=26352), rotated=No
Item 353: (original w=16, h=32) → placed at (x=1120, y=22256), rotated=Yes
Item 354: (original w=16, h=32) → placed at (x=704, y=26352), rotated=No
Item 355: (original w=16, h=32) → placed at (x=1152, y=22256), rotated=Yes
Item 356: (original w=16, h=16) → placed at (x=720, y=26352), rotated=No
Item 357: (original w=16, h=16) → placed at (x=1184, y=22256), rotated=No
Item 358: (original w=16, h=16) → placed at (x=720, y=26368), rotated=No
Item 359: (original w=16, h=16) → placed at (x=1200, y=22256), rotated=No
Item 360: (original w=16, h=16) → placed at (x=736, y=26352), rotated=No
Item 361: (original w=16, h=16) → placed at (x=1216, y=22256), rotated=No
Item 362: (original w=16, h=16) → placed at (x=736, y=26368), rotated=No
Item 363: (original w=16, h=16) → placed at (x=1232, y=22256), rotated=No
Item 364: (original w=16, h=16) → placed at (x=752, y=26352), rotated=No
Item 365: (original w=16, h=16) → placed at (x=1248, y=22256), rotated=No
Item 366: (original w=16, h=16) → placed at (x=752, y=26368), rotated=No
Item 367: (original w=16, h=16) → placed at (x=1264, y=22256), rotated=No
Item 368: (original w=16, h=16) → placed at (x=768, y=26352), rotated=No
Item 369: (original w=16, h=16) → placed at (x=1280, y=22256), rotated=No
Item 370: (original w=16, h=16) → placed at (x=768, y=26368), rotated=No
Item 371: (original w=16, h=16) → placed at (x=1296, y=22256), rotated=No
Item 372: (original w=16, h=16) → placed at (x=784, y=26352), rotated=No
Item 373: (original w=16, h=16) → placed at (x=1312, y=22256), rotated=No
Item 374: (original w=16, h=16) → placed at (x=784, y=26368), rotated=No
Item 375: (original w=16, h=16) → placed at (x=1328, y=22256), rotated=No
Item 376: (original w=16, h=8) → placed at (x=800, y=26352), rotated=No
Item 377: (original w=16, h=8) → placed at (x=1344, y=22256), rotated=No
Item 378: (original w=16, h=8) → placed at (x=800, y=26360), rotated=No
Item 379: (original w=16, h=8) → placed at (x=1344, y=22264), rotated=No
Item 380: (original w=16, h=8) → placed at (x=800, y=26368), rotated=No
Item 381: (original w=8, h=16) → placed at (x=1360, y=22256), rotated=No
Item 382: (original w=16, h=8) → placed at (x=800, y=26376), rotated=No
Item 383: (original w=16, h=8) → placed at (x=1368, y=22256), rotated=No
Item 384: (original w=8, h=16) → placed at (x=816, y=26352), rotated=No
Item 385: (original w=16, h=8) → placed at (x=1368, y=22264), rotated=No
Item 386: (original w=8, h=16) → placed at (x=816, y=26368), rotated=No
Item 387: (original w=8, h=16) → placed at (x=824, y=26352), rotated=No
Item 388: (original w=8, h=16) → placed at (x=1384, y=22256), rotated=No
Item 389: (original w=16, h=8) → placed at (x=824, y=26368), rotated=No
Item 390: (original w=8, h=16) → placed at (x=1392, y=22256), rotated=No
Item 391: (original w=8, h=16) → placed at (x=824, y=26376), rotated=Yes
Item 392: (original w=8, h=16) → placed at (x=1400, y=22256), rotated=No
Item 393: (original w=8, h=16) → placed at (x=840, y=26368), rotated=No
