===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 20432
Item Placement:
Item 1: (original w=1024, h=1024) → placed at (x=0, y=0), rotated=No
Item 49: (original w=256, h=128) → placed at (x=1280, y=4736), rotated=No
Item 50: (original w=512, h=64) → placed at (x=896, y=10944), rotated=No
Item 51: (original w=256, h=128) → placed at (x=1536, y=4608), rotated=No
Item 52: (original w=256, h=128) → placed at (x=768, y=3584), rotated=No
Item 53: (original w=256, h=128) → placed at (x=1536, y=4736), rotated=No
Item 54: (original w=256, h=128) → placed at (x=768, y=3712), rotated=No
Item 55: (original w=128, h=256) → placed at (x=1024, y=3584), rotated=No
Item 56: (original w=128, h=256) → placed at (x=1792, y=4608), rotated=No
Item 57: (original w=256, h=128) → placed at (x=1152, y=3584), rotated=No
Item 58: (original w=2048, h=16) → placed at (x=0, y=12544), rotated=No
Item 59: (original w=1024, h=32) → placed at (x=512, y=3840), rotated=No
Item 60: (original w=1024, h=32) → placed at (x=0, y=12560), rotated=No
Item 61: (original w=32, h=1024) → placed at (x=512, y=3872), rotated=Yes
Item 62: (original w=128, h=256) → placed at (x=1920, y=4608), rotated=No
Item 63: (original w=64, h=512) → placed at (x=512, y=3904), rotated=No
Item 64: (original w=512, h=64) → placed at (x=0, y=12592), rotated=No
Item 65: (original w=512, h=64) → placed at (x=512, y=4416), rotated=No
Item 66: (original w=1024, h=32) → placed at (x=1024, y=12560), rotated=No
Item 67: (original w=32, h=1024) → placed at (x=512, y=4480), rotated=Yes
Item 68: (original w=1024, h=32) → placed at (x=1024, y=4416), rotated=No
Item 69: (original w=64, h=256) → placed at (x=512, y=4512), rotated=Yes
Item 70: (original w=256, h=64) → placed at (x=0, y=12656), rotated=No
Item 71: (original w=64, h=256) → placed at (x=1152, y=3712), rotated=Yes
Item 72: (original w=128, h=128) → placed at (x=0, y=12720), rotated=No
Item 73: (original w=32, h=512) → placed at (x=1024, y=4448), rotated=Yes
Item 74: (original w=32, h=512) → placed at (x=0, y=12848), rotated=No
Item 75: (original w=128, h=128) → placed at (x=768, y=4864), rotated=No
Item 76: (original w=128, h=128) → placed at (x=32, y=12848), rotated=No
Item 77: (original w=256, h=64) → placed at (x=1536, y=4448), rotated=No
Item 78: (original w=256, h=64) → placed at (x=32, y=12976), rotated=No
Item 79: (original w=512, h=32) → placed at (x=512, y=4576), rotated=No
Item 80: (original w=64, h=256) → placed at (x=1792, y=4448), rotated=Yes
Item 81: (original w=128, h=128) → placed at (x=32, y=13040), rotated=No
Item 82: (original w=128, h=128) → placed at (x=768, y=4992), rotated=No
Item 83: (original w=128, h=128) → placed at (x=32, y=13168), rotated=No
Item 84: (original w=128, h=128) → placed at (x=768, y=5120), rotated=No
Item 85: (original w=128, h=128) → placed at (x=512, y=6912), rotated=No
Item 86: (original w=8, h=2048) → placed at (x=64, y=7936), rotated=No
Item 87: (original w=512, h=32) → placed at (x=1024, y=4576), rotated=No
Item 88: (original w=32, h=512) → placed at (x=72, y=7936), rotated=No
Item 89: (original w=2048, h=8) → placed at (x=0, y=13360), rotated=No
Item 90: (original w=64, h=256) → placed at (x=288, y=12976), rotated=Yes
Item 91: (original w=256, h=64) → placed at (x=0, y=13368), rotated=No
Item 92: (original w=64, h=256) → placed at (x=544, y=12976), rotated=Yes
Item 93: (original w=256, h=64) → placed at (x=0, y=13432), rotated=No
Item 94: (original w=16, h=1024) → placed at (x=800, y=12976), rotated=Yes
Item 95: (original w=1024, h=16) → placed at (x=0, y=13496), rotated=No
Item 96: (original w=128, h=64) → placed at (x=1920, y=10752), rotated=No
Item 97: (original w=128, h=64) → placed at (x=0, y=13512), rotated=No
Item 98: (original w=128, h=64) → placed at (x=1152, y=3776), rotated=No
Item 99: (original w=16, h=512) → placed at (x=1024, y=13496), rotated=Yes
Item 100: (original w=128, h=64) → placed at (x=1280, y=3776), rotated=No
Item 101: (original w=128, h=64) → placed at (x=0, y=13576), rotated=No
Item 102: (original w=16, h=512) → placed at (x=1536, y=13496), rotated=Yes
Item 103: (original w=32, h=256) → placed at (x=0, y=13640), rotated=No
Item 104: (original w=64, h=128) → placed at (x=128, y=13512), rotated=No
Item 105: (original w=128, h=64) → placed at (x=0, y=13896), rotated=No
Item 106: (original w=32, h=256) → placed at (x=1536, y=4576), rotated=Yes
Item 107: (original w=128, h=64) → placed at (x=0, y=13960), rotated=No
Item 108: (original w=128, h=64) → placed at (x=192, y=13512), rotated=No
Item 109: (original w=16, h=512) → placed at (x=800, y=12992), rotated=Yes
Item 110: (original w=128, h=64) → placed at (x=192, y=13576), rotated=No
Item 111: (original w=128, h=64) → placed at (x=0, y=14024), rotated=No
Item 112: (original w=32, h=256) → placed at (x=1792, y=4576), rotated=Yes
Item 113: (original w=32, h=256) → placed at (x=0, y=14088), rotated=No
Item 114: (original w=256, h=32) → placed at (x=320, y=13512), rotated=No
Item 115: (original w=16, h=512) → placed at (x=0, y=14344), rotated=No
Item 116: (original w=128, h=64) → placed at (x=320, y=13544), rotated=No
Item 117: (original w=128, h=64) → placed at (x=0, y=14856), rotated=No
Item 118: (original w=128, h=64) → placed at (x=32, y=13296), rotated=No
Item 119: (original w=128, h=64) → placed at (x=0, y=14920), rotated=No
Item 120: (original w=512, h=16) → placed at (x=320, y=13608), rotated=No
Item 121: (original w=128, h=64) → placed at (x=0, y=14984), rotated=No
Item 122: (original w=32, h=256) → placed at (x=800, y=13008), rotated=Yes
Item 123: (original w=32, h=256) → placed at (x=0, y=15048), rotated=No
Item 124: (original w=16, h=512) → placed at (x=320, y=13624), rotated=Yes
Item 125: (original w=128, h=64) → placed at (x=0, y=15304), rotated=No
Item 126: (original w=64, h=128) → placed at (x=32, y=15048), rotated=No
Item 127: (original w=512, h=16) → placed at (x=0, y=15368), rotated=No
Item 128: (original w=512, h=16) → placed at (x=32, y=15176), rotated=No
Item 129: (original w=256, h=32) → placed at (x=0, y=15384), rotated=No
Item 130: (original w=8, h=1024) → placed at (x=32, y=15192), rotated=Yes
Item 131: (original w=1024, h=8) → placed at (x=0, y=15416), rotated=No
Item 132: (original w=128, h=64) → placed at (x=32, y=15200), rotated=No
Item 133: (original w=128, h=64) → placed at (x=0, y=15424), rotated=No
Item 134: (original w=8, h=1024) → placed at (x=32, y=15264), rotated=Yes
Item 135: (original w=8, h=1024) → placed at (x=0, y=15488), rotated=No
Item 136: (original w=8, h=1024) → placed at (x=32, y=15272), rotated=Yes
Item 137: (original w=64, h=128) → placed at (x=0, y=16512), rotated=No
Item 138: (original w=8, h=512) → placed at (x=32, y=15280), rotated=Yes
Item 139: (original w=256, h=16) → placed at (x=0, y=16640), rotated=No
Item 140: (original w=512, h=8) → placed at (x=32, y=15288), rotated=No
Item 141: (original w=8, h=512) → placed at (x=0, y=16656), rotated=No
Item 142: (original w=512, h=8) → placed at (x=32, y=15296), rotated=No
Item 143: (original w=128, h=32) → placed at (x=0, y=17168), rotated=No
Item 144: (original w=64, h=64) → placed at (x=8, y=16656), rotated=No
Item 145: (original w=8, h=512) → placed at (x=0, y=17200), rotated=No
Item 146: (original w=512, h=8) → placed at (x=8, y=16720), rotated=No
Item 147: (original w=256, h=16) → placed at (x=0, y=17712), rotated=No
Item 148: (original w=256, h=16) → placed at (x=8, y=16728), rotated=No
Item 149: (original w=512, h=8) → placed at (x=0, y=17728), rotated=No
Item 150: (original w=64, h=64) → placed at (x=8, y=16744), rotated=No
Item 151: (original w=16, h=256) → placed at (x=0, y=17736), rotated=No
Item 152: (original w=256, h=16) → placed at (x=8, y=16808), rotated=No
Item 153: (original w=16, h=256) → placed at (x=0, y=17992), rotated=No
Item 154: (original w=128, h=32) → placed at (x=8, y=16824), rotated=No
Item 155: (original w=32, h=128) → placed at (x=0, y=18248), rotated=No
Item 156: (original w=32, h=128) → placed at (x=8, y=16856), rotated=No
Item 157: (original w=32, h=128) → placed at (x=0, y=18376), rotated=No
Item 158: (original w=32, h=128) → placed at (x=8, y=16984), rotated=No
Item 159: (original w=16, h=256) → placed at (x=0, y=18504), rotated=No
Item 160: (original w=8, h=512) → placed at (x=8, y=17112), rotated=Yes
Item 161: (original w=64, h=64) → placed at (x=0, y=18760), rotated=No
Item 162: (original w=256, h=16) → placed at (x=8, y=17120), rotated=No
Item 163: (original w=32, h=128) → placed at (x=0, y=18824), rotated=No
Item 164: (original w=128, h=32) → placed at (x=8, y=17136), rotated=No
Item 165: (original w=16, h=256) → placed at (x=0, y=18952), rotated=No
Item 166: (original w=512, h=8) → placed at (x=136, y=17136), rotated=No
Item 167: (original w=64, h=32) → placed at (x=0, y=19208), rotated=No
Item 168: (original w=64, h=32) → placed at (x=1056, y=13008), rotated=No
Item 169: (original w=64, h=32) → placed at (x=0, y=19240), rotated=No
Item 170: (original w=32, h=64) → placed at (x=1120, y=13008), rotated=Yes
Item 171: (original w=64, h=32) → placed at (x=0, y=19272), rotated=No
Item 172: (original w=64, h=32) → placed at (x=1184, y=13008), rotated=No
Item 173: (original w=32, h=64) → placed at (x=0, y=19304), rotated=No
Item 174: (original w=64, h=32) → placed at (x=1248, y=13008), rotated=No
Item 175: (original w=128, h=16) → placed at (x=1824, y=12976), rotated=No
Item 176: (original w=64, h=32) → placed at (x=32, y=19304), rotated=No
Item 177: (original w=64, h=32) → placed at (x=0, y=19368), rotated=No
Item 178: (original w=32, h=64) → placed at (x=32, y=19336), rotated=Yes
Item 179: (original w=16, h=128) → placed at (x=136, y=17144), rotated=Yes
Item 180: (original w=64, h=32) → placed at (x=64, y=19368), rotated=No
Item 181: (original w=64, h=32) → placed at (x=0, y=19400), rotated=No
Item 182: (original w=64, h=32) → placed at (x=128, y=19368), rotated=No
Item 183: (original w=64, h=32) → placed at (x=0, y=19432), rotated=No
Item 184: (original w=64, h=32) → placed at (x=192, y=19368), rotated=No
Item 185: (original w=64, h=32) → placed at (x=0, y=19464), rotated=No
Item 186: (original w=256, h=8) → placed at (x=136, y=17160), rotated=No
Item 187: (original w=64, h=32) → placed at (x=0, y=19496), rotated=No
Item 188: (original w=256, h=8) → placed at (x=392, y=17160), rotated=No
Item 189: (original w=16, h=128) → placed at (x=0, y=19528), rotated=No
Item 190: (original w=64, h=32) → placed at (x=256, y=19368), rotated=No
Item 191: (original w=64, h=32) → placed at (x=0, y=19656), rotated=No
Item 192: (original w=16, h=128) → placed at (x=320, y=19368), rotated=Yes
Item 193: (original w=8, h=256) → placed at (x=648, y=17160), rotated=Yes
Item 194: (original w=128, h=16) → placed at (x=320, y=19384), rotated=No
Item 195: (original w=256, h=8) → placed at (x=904, y=17160), rotated=No
Item 196: (original w=8, h=256) → placed at (x=448, y=19368), rotated=Yes
Item 197: (original w=16, h=128) → placed at (x=0, y=19688), rotated=No
Item 198: (original w=128, h=16) → placed at (x=448, y=19376), rotated=No
Item 199: (original w=256, h=8) → placed at (x=1160, y=17160), rotated=No
Item 200: (original w=16, h=128) → placed at (x=0, y=19816), rotated=No
Item 201: (original w=64, h=32) → placed at (x=1312, y=12992), rotated=No
Item 202: (original w=32, h=64) → placed at (x=0, y=19944), rotated=No
Item 203: (original w=32, h=64) → placed at (x=128, y=14856), rotated=No
Item 204: (original w=128, h=16) → placed at (x=1312, y=13024), rotated=No
Item 205: (original w=64, h=32) → placed at (x=128, y=14920), rotated=No
Item 206: (original w=16, h=128) → placed at (x=1440, y=13024), rotated=Yes
Item 207: (original w=8, h=256) → placed at (x=448, y=19392), rotated=Yes
Item 208: (original w=32, h=32) → placed at (x=128, y=14952), rotated=No
Item 209: (original w=32, h=32) → placed at (x=0, y=20008), rotated=No
Item 210: (original w=32, h=32) → placed at (x=128, y=14984), rotated=No
Item 211: (original w=32, h=32) → placed at (x=0, y=20040), rotated=No
Item 212: (original w=32, h=32) → placed at (x=128, y=15016), rotated=No
Item 213: (original w=32, h=32) → placed at (x=0, y=20072), rotated=No
Item 214: (original w=8, h=128) → placed at (x=1568, y=13024), rotated=Yes
Item 215: (original w=8, h=128) → placed at (x=0, y=20104), rotated=No
Item 216: (original w=16, h=64) → placed at (x=1952, y=12976), rotated=Yes
Item 217: (original w=16, h=64) → placed at (x=0, y=20232), rotated=No
Item 218: (original w=128, h=8) → placed at (x=1568, y=13032), rotated=No
Item 219: (original w=128, h=8) → placed at (x=0, y=20296), rotated=No
Item 220: (original w=64, h=16) → placed at (x=16, y=20232), rotated=No
Item 221: (original w=32, h=16) → placed at (x=2016, y=12976), rotated=No
Item 222: (original w=32, h=16) → placed at (x=16, y=20248), rotated=No
Item 223: (original w=32, h=16) → placed at (x=80, y=20232), rotated=No
Item 224: (original w=32, h=16) → placed at (x=16, y=20264), rotated=No
Item 225: (original w=32, h=16) → placed at (x=112, y=20232), rotated=No
Item 226: (original w=16, h=32) → placed at (x=16, y=20280), rotated=Yes
Item 227: (original w=32, h=16) → placed at (x=144, y=20232), rotated=No
Item 228: (original w=32, h=16) → placed at (x=48, y=20248), rotated=No
Item 229: (original w=32, h=16) → placed at (x=176, y=20232), rotated=No
Item 230: (original w=32, h=16) → placed at (x=48, y=20264), rotated=No
Item 231: (original w=32, h=16) → placed at (x=208, y=20232), rotated=No
Item 232: (original w=16, h=32) → placed at (x=48, y=20280), rotated=Yes
Item 233: (original w=32, h=16) → placed at (x=240, y=20232), rotated=No
Item 234: (original w=32, h=16) → placed at (x=80, y=20248), rotated=No
Item 235: (original w=32, h=16) → placed at (x=272, y=20232), rotated=No
Item 236: (original w=16, h=32) → placed at (x=80, y=20264), rotated=No
Item 237: (original w=32, h=16) → placed at (x=304, y=20232), rotated=No
Item 238: (original w=16, h=32) → placed at (x=96, y=20264), rotated=No
Item 239: (original w=32, h=16) → placed at (x=336, y=20232), rotated=No
Item 240: (original w=8, h=64) → placed at (x=112, y=20248), rotated=Yes
Item 241: (original w=8, h=32) → placed at (x=368, y=20232), rotated=Yes
Item 242: (original w=8, h=32) → placed at (x=112, y=20256), rotated=No
Item 243: (original w=16, h=16) → placed at (x=0, y=20304), rotated=No
Item 244: (original w=32, h=8) → placed at (x=368, y=20240), rotated=No
Item 245: (original w=8, h=32) → placed at (x=0, y=20320), rotated=No
Item 246: (original w=32, h=8) → placed at (x=16, y=20304), rotated=No
Item 247: (original w=8, h=32) → placed at (x=0, y=20352), rotated=No
Item 248: (original w=16, h=16) → placed at (x=160, y=14952), rotated=No
Item 249: (original w=16, h=16) → placed at (x=0, y=20384), rotated=No
Item 250: (original w=16, h=16) → placed at (x=160, y=14968), rotated=No
Item 251: (original w=16, h=16) → placed at (x=0, y=20400), rotated=No
Item 252: (original w=16, h=16) → placed at (x=160, y=14984), rotated=No
Item 253: (original w=16, h=16) → placed at (x=0, y=20416), rotated=No
Item 254: (original w=16, h=16) → placed at (x=160, y=15000), rotated=No
Item 255: (original w=32, h=8) → placed at (x=16, y=20312), rotated=No
Item 256: (original w=32, h=8) → placed at (x=160, y=15016), rotated=No
Item 257: (original w=8, h=32) → placed at (x=16, y=20384), rotated=No
Item 258: (original w=8, h=32) → placed at (x=160, y=15024), rotated=Yes
Item 259: (original w=32, h=8) → placed at (x=16, y=20416), rotated=No
Item 260: (original w=16, h=8) → placed at (x=160, y=15032), rotated=No
Item 261: (original w=16, h=8) → placed at (x=16, y=20424), rotated=No
Item 262: (original w=16, h=8) → placed at (x=160, y=15040), rotated=No
Item 263: (original w=8, h=16) → placed at (x=32, y=20424), rotated=Yes
Item 264: (original w=16, h=8) → placed at (x=176, y=15032), rotated=No
Item 265: (original w=16, h=8) → placed at (x=48, y=20416), rotated=No
Item 266: (original w=16, h=8) → placed at (x=176, y=15040), rotated=No
Item 267: (original w=16, h=8) → placed at (x=48, y=20424), rotated=No
Item 268: (original w=16, h=8) → placed at (x=64, y=20416), rotated=No
Item 269: (original w=16, h=8) → placed at (x=24, y=20384), rotated=No
Item 270: (original w=16, h=8) → placed at (x=64, y=20424), rotated=No
Item 271: (original w=16, h=8) → placed at (x=24, y=20392), rotated=No
Item 272: (original w=8, h=16) → placed at (x=40, y=20384), rotated=No
Item 273: (original w=16, h=8) → placed at (x=24, y=20400), rotated=No
Item 274: (original w=16, h=8) → placed at (x=48, y=20384), rotated=No
Item 275: (original w=8, h=16) → placed at (x=24, y=20408), rotated=Yes
Item 276: (original w=8, h=8) → placed at (x=48, y=20392), rotated=No
Item 277: (original w=8, h=8) → placed at (x=64, y=20384), rotated=No
Item 278: (original w=8, h=8) → placed at (x=56, y=20392), rotated=No
Item 279: (original w=8, h=8) → placed at (x=72, y=20384), rotated=No
Item 280: (original w=8, h=8) → placed at (x=64, y=20392), rotated=No
Item 281: (original w=8, h=8) → placed at (x=80, y=20384), rotated=No
Item 282: (original w=8, h=8) → placed at (x=72, y=20392), rotated=No
Item 283: (original w=8, h=8) → placed at (x=88, y=20384), rotated=No
Item 284: (original w=8, h=8) → placed at (x=80, y=20392), rotated=No
Item 285: (original w=8, h=8) → placed at (x=96, y=20384), rotated=No
Item 286: (original w=8, h=8) → placed at (x=88, y=20392), rotated=No
Item 287: (original w=8, h=8) → placed at (x=104, y=20384), rotated=No
Item 288: (original w=8, h=8) → placed at (x=96, y=20392), rotated=No
Item 289: (original w=8, h=8) → placed at (x=112, y=20384), rotated=No
Item 290: (original w=8, h=8) → placed at (x=104, y=20392), rotated=No
Item 291: (original w=8, h=8) → placed at (x=120, y=20384), rotated=No
Item 292: (original w=8, h=8) → placed at (x=112, y=20392), rotated=No
Item 293: (original w=8, h=8) → placed at (x=128, y=20384), rotated=No
Item 294: (original w=8, h=8) → placed at (x=120, y=20392), rotated=No
Item 295: (original w=8, h=8) → placed at (x=136, y=20384), rotated=No
Item 296: (original w=8, h=8) → placed at (x=128, y=20392), rotated=No
Item 297: (original w=8, h=8) → placed at (x=144, y=20384), rotated=No
Item 298: (original w=8, h=8) → placed at (x=136, y=20392), rotated=No
Item 299: (original w=8, h=8) → placed at (x=152, y=20384), rotated=No
Item 300: (original w=8, h=8) → placed at (x=144, y=20392), rotated=No
