===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 12608
Item Placement:
Item 1: (original w=1024, h=1024) → placed at (x=0, y=0), rotated=No
Item 58: (original w=256, h=128) → placed at (x=1280, y=1536), rotated=No
Item 59: (original w=16, h=2048) → placed at (x=0, y=10560), rotated=No
Item 60: (original w=2048, h=16) → placed at (x=16, y=10560), rotated=Yes
Item 61: (original w=1024, h=32) → placed at (x=1024, y=2048), rotated=No
Item 62: (original w=32, h=1024) → placed at (x=32, y=10560), rotated=No
Item 63: (original w=64, h=512) → placed at (x=1536, y=10496), rotated=Yes
Item 64: (original w=128, h=256) → placed at (x=32, y=11584), rotated=No
Item 65: (original w=512, h=64) → placed at (x=64, y=10560), rotated=No
Item 66: (original w=512, h=32) → placed at (x=32, y=11840), rotated=No
Item 67: (original w=64, h=256) → placed at (x=64, y=10624), rotated=No
Item 68: (original w=64, h=256) → placed at (x=32, y=11872), rotated=No
Item 69: (original w=64, h=256) → placed at (x=64, y=10880), rotated=No
Item 70: (original w=512, h=32) → placed at (x=32, y=12128), rotated=No
Item 71: (original w=32, h=512) → placed at (x=64, y=11136), rotated=Yes
Item 72: (original w=64, h=256) → placed at (x=32, y=12160), rotated=No
Item 73: (original w=128, h=128) → placed at (x=64, y=11168), rotated=No
Item 74: (original w=256, h=64) → placed at (x=32, y=12416), rotated=No
Item 75: (original w=64, h=256) → placed at (x=64, y=11296), rotated=No
Item 76: (original w=256, h=64) → placed at (x=32, y=12480), rotated=No
Item 77: (original w=1024, h=16) → placed at (x=64, y=11552), rotated=No
Item 78: (original w=64, h=256) → placed at (x=32, y=12544), rotated=Yes
Item 79: (original w=128, h=128) → placed at (x=1024, y=2080), rotated=No
Item 80: (original w=32, h=512) → placed at (x=256, y=3584), rotated=No
Item 81: (original w=128, h=128) → placed at (x=1024, y=2208), rotated=No
Item 82: (original w=512, h=32) → placed at (x=256, y=4096), rotated=No
Item 83: (original w=128, h=128) → placed at (x=1024, y=2336), rotated=No
Item 84: (original w=1024, h=16) → placed at (x=64, y=11568), rotated=No
Item 85: (original w=64, h=128) → placed at (x=1024, y=2464), rotated=Yes
Item 86: (original w=128, h=64) → placed at (x=256, y=4128), rotated=No
Item 87: (original w=32, h=256) → placed at (x=768, y=4096), rotated=Yes
Item 88: (original w=16, h=512) → placed at (x=256, y=4192), rotated=Yes
Item 89: (original w=128, h=64) → placed at (x=1280, y=2560), rotated=No
Item 90: (original w=16, h=512) → placed at (x=1024, y=4096), rotated=Yes
Item 91: (original w=128, h=64) → placed at (x=1280, y=2624), rotated=No
Item 92: (original w=16, h=512) → placed at (x=1024, y=4112), rotated=Yes
Item 93: (original w=128, h=64) → placed at (x=1280, y=2688), rotated=No
Item 94: (original w=128, h=64) → placed at (x=256, y=4208), rotated=No
Item 95: (original w=128, h=64) → placed at (x=1280, y=2752), rotated=No
Item 96: (original w=64, h=128) → placed at (x=256, y=4272), rotated=No
Item 97: (original w=256, h=32) → placed at (x=1536, y=4096), rotated=No
Item 98: (original w=8, h=1024) → placed at (x=256, y=4400), rotated=Yes
Item 99: (original w=128, h=64) → placed at (x=1280, y=2816), rotated=No
Item 100: (original w=1024, h=8) → placed at (x=1024, y=2528), rotated=No
Item 101: (original w=16, h=512) → placed at (x=1088, y=11552), rotated=Yes
Item 102: (original w=8, h=1024) → placed at (x=1024, y=2536), rotated=Yes
Item 103: (original w=512, h=16) → placed at (x=1088, y=11568), rotated=No
Item 104: (original w=64, h=128) → placed at (x=1280, y=2880), rotated=No
Item 105: (original w=256, h=32) → placed at (x=1792, y=4096), rotated=No
Item 106: (original w=512, h=16) → placed at (x=1280, y=3008), rotated=No
Item 107: (original w=256, h=16) → placed at (x=1344, y=2880), rotated=No
Item 108: (original w=64, h=64) → placed at (x=1280, y=3024), rotated=No
Item 109: (original w=512, h=8) → placed at (x=1344, y=2896), rotated=No
Item 110: (original w=128, h=32) → placed at (x=1280, y=3088), rotated=No
Item 111: (original w=128, h=32) → placed at (x=1344, y=2904), rotated=No
Item 112: (original w=16, h=256) → placed at (x=1280, y=3120), rotated=No
Item 113: (original w=256, h=16) → placed at (x=1344, y=2936), rotated=No
Item 114: (original w=64, h=64) → placed at (x=1280, y=3376), rotated=No
Item 115: (original w=64, h=64) → placed at (x=256, y=4408), rotated=No
Item 116: (original w=8, h=512) → placed at (x=1344, y=2952), rotated=Yes
Item 117: (original w=16, h=256) → placed at (x=256, y=4472), rotated=Yes
Item 118: (original w=16, h=256) → placed at (x=1344, y=2960), rotated=Yes
Item 119: (original w=64, h=64) → placed at (x=256, y=4488), rotated=No
Item 120: (original w=512, h=8) → placed at (x=1344, y=2976), rotated=No
Item 121: (original w=256, h=16) → placed at (x=256, y=4552), rotated=No
Item 122: (original w=8, h=512) → placed at (x=1344, y=2984), rotated=Yes
Item 123: (original w=64, h=64) → placed at (x=1280, y=3440), rotated=No
Item 124: (original w=64, h=64) → placed at (x=1024, y=4608), rotated=No
Item 125: (original w=32, h=128) → placed at (x=256, y=4568), rotated=Yes
Item 126: (original w=256, h=8) → placed at (x=1024, y=4672), rotated=No
Item 127: (original w=64, h=32) → placed at (x=1600, y=11552), rotated=No
Item 128: (original w=8, h=256) → placed at (x=256, y=4600), rotated=Yes
Item 129: (original w=64, h=32) → placed at (x=1664, y=11552), rotated=No
Item 130: (original w=32, h=64) → placed at (x=1024, y=4680), rotated=No
Item 131: (original w=64, h=32) → placed at (x=1728, y=11552), rotated=No
Item 132: (original w=64, h=32) → placed at (x=1024, y=4744), rotated=No
Item 133: (original w=128, h=16) → placed at (x=1024, y=2544), rotated=No
Item 134: (original w=64, h=32) → placed at (x=1024, y=4776), rotated=No
Item 135: (original w=16, h=128) → placed at (x=1152, y=2544), rotated=Yes
Item 136: (original w=256, h=8) → placed at (x=512, y=4600), rotated=No
Item 137: (original w=16, h=128) → placed at (x=1280, y=2544), rotated=Yes
Item 138: (original w=128, h=16) → placed at (x=1024, y=4808), rotated=No
Item 139: (original w=256, h=8) → placed at (x=768, y=4600), rotated=No
Item 140: (original w=32, h=64) → placed at (x=1408, y=2544), rotated=No
Item 141: (original w=256, h=8) → placed at (x=1152, y=4808), rotated=No
Item 142: (original w=8, h=128) → placed at (x=1408, y=2608), rotated=No
Item 143: (original w=16, h=64) → placed at (x=1792, y=11552), rotated=Yes
Item 144: (original w=32, h=32) → placed at (x=1408, y=2736), rotated=No
Item 145: (original w=32, h=32) → placed at (x=1280, y=3504), rotated=No
Item 146: (original w=8, h=128) → placed at (x=1152, y=4816), rotated=Yes
Item 147: (original w=32, h=32) → placed at (x=1280, y=3536), rotated=No
Item 148: (original w=16, h=64) → placed at (x=1792, y=11568), rotated=Yes
Item 149: (original w=128, h=8) → placed at (x=1280, y=4816), rotated=No
Item 150: (original w=32, h=32) → placed at (x=1312, y=3504), rotated=No
Item 151: (original w=16, h=32) → placed at (x=1440, y=2736), rotated=No
Item 152: (original w=32, h=16) → placed at (x=1312, y=3536), rotated=No
Item 153: (original w=32, h=16) → placed at (x=1456, y=2736), rotated=No
Item 154: (original w=32, h=16) → placed at (x=1312, y=3552), rotated=No
Item 155: (original w=32, h=16) → placed at (x=1456, y=2752), rotated=No
Item 156: (original w=32, h=16) → placed at (x=1488, y=2736), rotated=No
Item 157: (original w=32, h=16) → placed at (x=1856, y=11552), rotated=No
Item 158: (original w=32, h=16) → placed at (x=1488, y=2752), rotated=No
Item 159: (original w=32, h=16) → placed at (x=1856, y=11568), rotated=No
Item 160: (original w=32, h=16) → placed at (x=1888, y=11552), rotated=No
Item 161: (original w=32, h=16) → placed at (x=1520, y=2736), rotated=No
Item 162: (original w=8, h=64) → placed at (x=1888, y=11568), rotated=Yes
Item 163: (original w=16, h=32) → placed at (x=1520, y=2752), rotated=Yes
Item 164: (original w=64, h=8) → placed at (x=1888, y=11576), rotated=No
Item 165: (original w=8, h=32) → placed at (x=1952, y=11568), rotated=Yes
Item 166: (original w=8, h=32) → placed at (x=1552, y=2736), rotated=No
Item 167: (original w=16, h=16) → placed at (x=1280, y=3568), rotated=No
Item 168: (original w=16, h=16) → placed at (x=1560, y=2736), rotated=No
Item 169: (original w=32, h=8) → placed at (x=1952, y=11576), rotated=No
Item 170: (original w=32, h=8) → placed at (x=1560, y=2752), rotated=No
Item 171: (original w=8, h=32) → placed at (x=1576, y=2736), rotated=Yes
Item 172: (original w=32, h=8) → placed at (x=1560, y=2760), rotated=No
Item 173: (original w=8, h=32) → placed at (x=1576, y=2744), rotated=Yes
Item 174: (original w=8, h=32) → placed at (x=1608, y=2736), rotated=Yes
Item 175: (original w=16, h=8) → placed at (x=1592, y=2752), rotated=No
Item 176: (original w=16, h=8) → placed at (x=1608, y=2744), rotated=No
Item 177: (original w=16, h=8) → placed at (x=1592, y=2760), rotated=No
Item 178: (original w=16, h=8) → placed at (x=1608, y=2752), rotated=No
Item 179: (original w=16, h=8) → placed at (x=1624, y=2744), rotated=No
Item 180: (original w=16, h=8) → placed at (x=1608, y=2760), rotated=No
Item 181: (original w=16, h=8) → placed at (x=1624, y=2752), rotated=No
Item 182: (original w=16, h=8) → placed at (x=1640, y=2736), rotated=No
Item 183: (original w=8, h=16) → placed at (x=1624, y=2760), rotated=Yes
Item 184: (original w=16, h=8) → placed at (x=1640, y=2744), rotated=No
Item 185: (original w=8, h=16) → placed at (x=1656, y=2736), rotated=No
Item 186: (original w=16, h=8) → placed at (x=1640, y=2752), rotated=No
Item 187: (original w=16, h=8) → placed at (x=1664, y=2736), rotated=No
Item 188: (original w=16, h=8) → placed at (x=1640, y=2760), rotated=No
Item 189: (original w=8, h=8) → placed at (x=1664, y=2744), rotated=No
Item 190: (original w=8, h=8) → placed at (x=1680, y=2736), rotated=No
Item 191: (original w=8, h=8) → placed at (x=1672, y=2744), rotated=No
Item 192: (original w=8, h=8) → placed at (x=1688, y=2736), rotated=No
Item 193: (original w=8, h=8) → placed at (x=1680, y=2744), rotated=No
Item 194: (original w=8, h=8) → placed at (x=1696, y=2736), rotated=No
Item 195: (original w=8, h=8) → placed at (x=1688, y=2744), rotated=No
Item 196: (original w=8, h=8) → placed at (x=1704, y=2736), rotated=No
Item 197: (original w=8, h=8) → placed at (x=1696, y=2744), rotated=No
Item 198: (original w=8, h=8) → placed at (x=1712, y=2736), rotated=No
Item 199: (original w=8, h=8) → placed at (x=1704, y=2744), rotated=No
Item 200: (original w=8, h=8) → placed at (x=1720, y=2736), rotated=No
