===== Skyline Algorithm Result =====
Container Width: 2048
Minimum Height: 12784
Item Placement:
Item 1: (original w=1024, h=1024) → placed at (x=0, y=0), rotated=No
Item 49: (original w=256, h=128) → placed at (x=0, y=9504), rotated=No
Item 50: (original w=256, h=128) → placed at (x=1536, y=2944), rotated=No
Item 51: (original w=256, h=128) → placed at (x=0, y=9632), rotated=No
Item 52: (original w=64, h=512) → placed at (x=768, y=8000), rotated=Yes
Item 53: (original w=256, h=128) → placed at (x=0, y=9760), rotated=No
Item 54: (original w=64, h=512) → placed at (x=1280, y=8000), rotated=Yes
Item 55: (original w=2048, h=16) → placed at (x=0, y=9888), rotated=No
Item 56: (original w=1024, h=32) → placed at (x=512, y=4352), rotated=No
Item 57: (original w=64, h=512) → placed at (x=0, y=9904), rotated=No
Item 58: (original w=1024, h=32) → placed at (x=512, y=4384), rotated=No
Item 59: (original w=512, h=64) → placed at (x=0, y=10416), rotated=No
Item 60: (original w=32, h=512) → placed at (x=512, y=4416), rotated=Yes
Item 61: (original w=64, h=256) → placed at (x=1792, y=8000), rotated=Yes
Item 62: (original w=256, h=64) → placed at (x=512, y=4448), rotated=No
Item 63: (original w=64, h=256) → placed at (x=1792, y=2816), rotated=No
Item 64: (original w=128, h=128) → placed at (x=0, y=10480), rotated=No
Item 65: (original w=64, h=256) → placed at (x=512, y=4512), rotated=Yes
Item 66: (original w=16, h=1024) → placed at (x=1024, y=4416), rotated=Yes
Item 67: (original w=64, h=256) → placed at (x=0, y=10608), rotated=No
Item 68: (original w=128, h=128) → placed at (x=1856, y=2816), rotated=No
Item 69: (original w=32, h=512) → placed at (x=512, y=4576), rotated=Yes
Item 70: (original w=32, h=512) → placed at (x=0, y=10864), rotated=No
Item 71: (original w=64, h=256) → placed at (x=1536, y=3584), rotated=No
Item 72: (original w=256, h=64) → placed at (x=0, y=11376), rotated=No
Item 73: (original w=64, h=256) → placed at (x=1536, y=3840), rotated=No
Item 74: (original w=128, h=64) → placed at (x=1856, y=2944), rotated=No
Item 75: (original w=128, h=64) → placed at (x=1536, y=4096), rotated=No
Item 76: (original w=128, h=64) → placed at (x=1856, y=3008), rotated=No
Item 77: (original w=128, h=64) → placed at (x=1536, y=4160), rotated=No
Item 78: (original w=128, h=64) → placed at (x=1664, y=4096), rotated=No
Item 79: (original w=128, h=64) → placed at (x=1536, y=4224), rotated=No
Item 80: (original w=256, h=32) → placed at (x=1664, y=4160), rotated=No
Item 81: (original w=128, h=64) → placed at (x=1536, y=4288), rotated=No
Item 82: (original w=16, h=512) → placed at (x=1024, y=4432), rotated=Yes
Item 83: (original w=128, h=64) → placed at (x=1664, y=4192), rotated=No
Item 84: (original w=128, h=64) → placed at (x=1536, y=4352), rotated=No
Item 85: (original w=16, h=512) → placed at (x=1536, y=4432), rotated=Yes
Item 86: (original w=256, h=32) → placed at (x=1792, y=4192), rotated=No
Item 87: (original w=32, h=256) → placed at (x=1664, y=4256), rotated=Yes
Item 88: (original w=64, h=128) → placed at (x=0, y=11440), rotated=No
Item 89: (original w=128, h=64) → placed at (x=1664, y=4288), rotated=No
Item 90: (original w=256, h=32) → placed at (x=1792, y=4224), rotated=No
Item 91: (original w=8, h=1024) → placed at (x=1024, y=4576), rotated=Yes
Item 92: (original w=128, h=64) → placed at (x=1664, y=4352), rotated=No
Item 93: (original w=256, h=32) → placed at (x=1792, y=4288), rotated=No
Item 94: (original w=1024, h=8) → placed at (x=1024, y=4584), rotated=No
Item 95: (original w=128, h=32) → placed at (x=1920, y=4160), rotated=No
Item 96: (original w=512, h=8) → placed at (x=1024, y=4592), rotated=No
Item 97: (original w=16, h=256) → placed at (x=1792, y=4320), rotated=Yes
Item 98: (original w=32, h=128) → placed at (x=1920, y=4256), rotated=Yes
Item 99: (original w=256, h=16) → placed at (x=1792, y=4336), rotated=No
Item 100: (original w=128, h=32) → placed at (x=64, y=11440), rotated=No
Item 101: (original w=128, h=32) → placed at (x=1792, y=4352), rotated=No
Item 102: (original w=64, h=64) → placed at (x=64, y=11472), rotated=No
Item 103: (original w=64, h=64) → placed at (x=0, y=11568), rotated=No
Item 104: (original w=32, h=128) → placed at (x=1792, y=4384), rotated=Yes
Item 105: (original w=32, h=128) → placed at (x=0, y=11632), rotated=No
Item 106: (original w=256, h=16) → placed at (x=128, y=11472), rotated=No
Item 107: (original w=128, h=32) → placed at (x=0, y=11760), rotated=No
Item 108: (original w=8, h=512) → placed at (x=1536, y=4592), rotated=Yes
Item 109: (original w=128, h=16) → placed at (x=0, y=11792), rotated=No
Item 110: (original w=64, h=32) → placed at (x=128, y=11760), rotated=No
Item 111: (original w=64, h=32) → placed at (x=0, y=11808), rotated=No
Item 112: (original w=64, h=32) → placed at (x=128, y=11488), rotated=No
Item 113: (original w=64, h=32) → placed at (x=0, y=11840), rotated=No
Item 114: (original w=256, h=8) → placed at (x=128, y=11792), rotated=No
Item 115: (original w=64, h=32) → placed at (x=0, y=11872), rotated=No
Item 116: (original w=256, h=8) → placed at (x=128, y=11800), rotated=No
Item 117: (original w=128, h=16) → placed at (x=0, y=11904), rotated=No
Item 118: (original w=64, h=32) → placed at (x=64, y=11536), rotated=No
Item 119: (original w=64, h=32) → placed at (x=128, y=11520), rotated=No
Item 120: (original w=256, h=8) → placed at (x=384, y=11792), rotated=No
Item 121: (original w=64, h=32) → placed at (x=64, y=11568), rotated=No
Item 122: (original w=128, h=16) → placed at (x=128, y=11552), rotated=No
Item 123: (original w=64, h=32) → placed at (x=64, y=11600), rotated=No
Item 124: (original w=32, h=64) → placed at (x=128, y=11568), rotated=No
Item 125: (original w=128, h=16) → placed at (x=256, y=11552), rotated=No
Item 126: (original w=128, h=16) → placed at (x=160, y=11568), rotated=No
Item 127: (original w=64, h=32) → placed at (x=0, y=11920), rotated=No
Item 128: (original w=128, h=16) → placed at (x=384, y=11552), rotated=No
Item 129: (original w=64, h=32) → placed at (x=0, y=11952), rotated=No
Item 130: (original w=8, h=256) → placed at (x=512, y=11552), rotated=Yes
Item 131: (original w=64, h=16) → placed at (x=0, y=11984), rotated=No
Item 132: (original w=8, h=128) → placed at (x=512, y=11560), rotated=Yes
Item 133: (original w=32, h=32) → placed at (x=0, y=12000), rotated=No
Item 134: (original w=8, h=128) → placed at (x=640, y=11560), rotated=Yes
Item 135: (original w=32, h=32) → placed at (x=0, y=12032), rotated=No
Item 136: (original w=128, h=8) → placed at (x=32, y=12000), rotated=No
Item 137: (original w=32, h=32) → placed at (x=0, y=12064), rotated=No
Item 138: (original w=32, h=32) → placed at (x=32, y=12008), rotated=No
Item 139: (original w=8, h=128) → placed at (x=0, y=12096), rotated=No
Item 140: (original w=128, h=8) → placed at (x=32, y=12040), rotated=No
Item 141: (original w=128, h=8) → placed at (x=0, y=12224), rotated=No
Item 142: (original w=8, h=128) → placed at (x=32, y=12048), rotated=Yes
Item 143: (original w=32, h=32) → placed at (x=0, y=12232), rotated=No
Item 144: (original w=64, h=16) → placed at (x=32, y=12056), rotated=No
Item 145: (original w=16, h=64) → placed at (x=0, y=12264), rotated=No
Item 146: (original w=8, h=128) → placed at (x=32, y=12072), rotated=Yes
Item 147: (original w=8, h=128) → placed at (x=0, y=12328), rotated=No
Item 148: (original w=32, h=16) → placed at (x=32, y=12080), rotated=No
Item 149: (original w=32, h=16) → placed at (x=0, y=12456), rotated=No
Item 150: (original w=32, h=16) → placed at (x=64, y=12080), rotated=No
Item 151: (original w=32, h=16) → placed at (x=0, y=12472), rotated=No
Item 152: (original w=32, h=16) → placed at (x=96, y=12080), rotated=No
Item 153: (original w=32, h=16) → placed at (x=0, y=12488), rotated=No
Item 154: (original w=8, h=64) → placed at (x=128, y=12080), rotated=Yes
Item 155: (original w=64, h=8) → placed at (x=0, y=12504), rotated=No
Item 156: (original w=32, h=16) → placed at (x=160, y=11584), rotated=No
Item 157: (original w=32, h=16) → placed at (x=0, y=12512), rotated=No
Item 158: (original w=64, h=8) → placed at (x=128, y=12088), rotated=No
Item 159: (original w=32, h=16) → placed at (x=0, y=12528), rotated=No
Item 160: (original w=32, h=16) → placed at (x=32, y=12512), rotated=No
Item 161: (original w=32, h=16) → placed at (x=0, y=12544), rotated=No
Item 162: (original w=16, h=32) → placed at (x=32, y=12528), rotated=No
Item 163: (original w=32, h=16) → placed at (x=0, y=12560), rotated=No
Item 164: (original w=64, h=8) → placed at (x=48, y=12528), rotated=No
Item 165: (original w=64, h=8) → placed at (x=0, y=12576), rotated=No
Item 166: (original w=16, h=32) → placed at (x=48, y=12536), rotated=Yes
Item 167: (original w=8, h=32) → placed at (x=0, y=12584), rotated=No
Item 168: (original w=8, h=32) → placed at (x=48, y=12552), rotated=Yes
Item 169: (original w=16, h=16) → placed at (x=0, y=12616), rotated=No
Item 170: (original w=32, h=8) → placed at (x=8, y=12584), rotated=No
Item 171: (original w=32, h=8) → placed at (x=0, y=12632), rotated=No
Item 172: (original w=8, h=32) → placed at (x=8, y=12592), rotated=Yes
Item 173: (original w=8, h=32) → placed at (x=0, y=12640), rotated=No
Item 174: (original w=16, h=8) → placed at (x=8, y=12600), rotated=No
Item 175: (original w=16, h=8) → placed at (x=0, y=12672), rotated=No
Item 176: (original w=16, h=8) → placed at (x=8, y=12608), rotated=No
Item 177: (original w=16, h=8) → placed at (x=0, y=12680), rotated=No
Item 178: (original w=16, h=8) → placed at (x=16, y=12672), rotated=No
Item 179: (original w=16, h=8) → placed at (x=0, y=12688), rotated=No
Item 180: (original w=16, h=8) → placed at (x=16, y=12680), rotated=No
Item 181: (original w=16, h=8) → placed at (x=0, y=12696), rotated=No
Item 182: (original w=16, h=8) → placed at (x=16, y=12688), rotated=No
Item 183: (original w=8, h=16) → placed at (x=0, y=12704), rotated=No
Item 184: (original w=8, h=8) → placed at (x=16, y=12696), rotated=No
Item 185: (original w=8, h=8) → placed at (x=0, y=12720), rotated=No
Item 186: (original w=8, h=8) → placed at (x=24, y=12696), rotated=No
Item 187: (original w=8, h=8) → placed at (x=0, y=12728), rotated=No
Item 188: (original w=8, h=8) → placed at (x=8, y=12704), rotated=No
Item 189: (original w=8, h=8) → placed at (x=0, y=12736), rotated=No
Item 190: (original w=8, h=8) → placed at (x=8, y=12712), rotated=No
Item 191: (original w=8, h=8) → placed at (x=0, y=12744), rotated=No
Item 192: (original w=8, h=8) → placed at (x=8, y=12720), rotated=No
Item 193: (original w=8, h=8) → placed at (x=0, y=12752), rotated=No
Item 194: (original w=8, h=8) → placed at (x=8, y=12728), rotated=No
Item 195: (original w=8, h=8) → placed at (x=0, y=12760), rotated=No
Item 196: (original w=8, h=8) → placed at (x=8, y=12736), rotated=No
Item 197: (original w=8, h=8) → placed at (x=0, y=12768), rotated=No
Item 198: (original w=8, h=8) → placed at (x=8, y=12744), rotated=No
Item 199: (original w=8, h=8) → placed at (x=0, y=12776), rotated=No
Item 200: (original w=8, h=8) → placed at (x=8, y=12752), rotated=No
